q0,q1,q2,q3,MotionDeg,Roll,Pitch,Yaw,accX,accZ,0
0.7396,-0.6595,-0.0542,0.1223,6.6510196,-83.629906,188.25848,191.36209,-0.0737,0.1342,51
0.7396,-0.6594,-0.0549,0.1221,6.6137977,-83.628265,188.12492,191.2359,-0.0712,0.1357,51
0.7397,-0.6593,-0.0555,0.1217,6.5816875,-83.61803,187.97705,191.09256,-0.0761,0.1391,51
0.7398,-0.6593,-0.0561,0.1213,6.5452685,-83.616135,187.83162,190.94814,-0.0634,0.1347,51
0.7399,-0.6593,-0.0564,0.1209,6.5225725,-83.61139,187.7312,190.84521,-0.0688,0.1323,51
0.7398,-0.6594,-0.0566,0.1205,6.501037,-83.629654,187.65456,190.75575,-0.0732,0.1342,51
0.7397,-0.6596,-0.0566,0.1201,6.4710193,-83.65475,187.61032,190.69275,-0.0786,0.1303,51
0.7396,-0.6598,-0.0566,0.1196,6.4397078,-83.679855,187.55292,190.61443,-0.0883,0.1201,51
0.7395,-0.66,-0.0565,0.1191,6.3984213,-83.70411,187.51045,190.54993,-0.0781,0.125,51
0.7394,-0.6602,-0.0563,0.1185,6.362451,-83.72756,187.46982,190.484,-0.0898,0.1308,51
0.7393,-0.6605,-0.0561,0.1179,6.3171043,-83.75958,187.43147,190.4169,-0.0815,0.124,51
0.6629,-0.5864,0.3585,-0.2966,0.55508864,-82.13716,193.7786,182.74509,0.2246,0.4448,51
0.6604,-0.5878,0.3576,-0.3004,1.2202891,-82.6007,192.91656,182.39978,0.225,0.5214,51
0.6577,-0.5881,0.3577,-0.3057,2.011351,-83.01938,192.04092,181.90202,0.186,0.5776,51
0.6549,-0.5872,0.3586,-0.3122,2.9413035,-83.37463,191.18123,181.25589,0.1416,0.5957,51
0.6521,-0.5853,0.3601,-0.3198,10.704245,-83.67874,190.32144,180.45946,0.1127,0.6069,51
0.6403,-0.5547,0.3706,-0.3806,11.616481,-84.254845,185.4022,172.03053,-0.1616,0.1342,51
0.6403,-0.5499,0.3704,-0.3876,12.447667,-84.15638,184.91144,170.70175,-0.1948,0.0751,51
0.6408,-0.5453,0.3695,-0.394,13.155487,-84.02491,184.43826,169.3525,-0.2109,0.0302,51
0.6416,-0.5412,0.3684,-0.3994,13.768845,-83.869446,184.05298,168.1354,-0.2246,0.0058,51
0.6428,-0.5375,0.3666,-0.4041,14.321615,-83.69797,183.6655,166.93427,-0.2026,-0.0019,51
0.6442,-0.5341,0.3643,-0.4083,15.237382,-83.51842,183.27098,165.75188,-0.1855,-0.0068,51
0.6473,-0.5288,0.3586,-0.4153,15.626525,-83.19842,182.42354,163.54118,-0.1401,-0.0419,51
0.6486,-0.5269,0.3557,-0.4183,15.978842,-83.087585,181.98221,162.56787,-0.1108,-0.038,51
0.6499,-0.5251,0.3529,-0.4209,16.29407,-82.96258,181.59305,161.67038,-0.1049,-0.0312,51
0.651,-0.5236,0.3503,-0.4232,16.584972,-82.85865,181.22737,160.87122,-0.0981,-0.0278,51
0.652,-0.5223,0.3478,-0.4253,16.84362,-82.76585,180.87578,160.1317,-0.0913,-0.017,51
0.6528,-0.5213,0.3456,-0.4272,17.512177,-82.69937,180.54755,159.4885,-0.0893,-0.0156,51
0.6548,-0.5196,0.3381,-0.4321,17.522957,-82.60087,179.417,157.6547,-0.082,-0.0068,51
0.6545,-0.5213,0.3355,-0.4326,17.453547,-82.79767,178.89609,157.36905,-0.04,0.0483,51
0.654,-0.5222,0.3354,-0.4323,17.335001,-82.905495,178.80762,157.47469,-0.0473,0.0698,51
0.6532,-0.5234,0.3357,-0.4317,17.17585,-83.051544,178.75278,157.70552,-0.0625,0.0859,51
0.6526,-0.5247,0.3362,-0.4308,16.980656,-83.18001,178.75633,158.00389,-0.0883,0.1108,51
0.652,-0.5261,0.3368,-0.4296,16.74045,-83.30727,178.79353,158.36365,-0.0922,0.1196,51
0.6516,-0.5276,0.3373,-0.428,16.469398,-83.415955,178.86346,158.76398,-0.0966,0.1489,51
0.6513,-0.5291,0.3378,-0.4261,16.15728,-83.50746,178.97086,159.20158,-0.0917,0.1689,51
0.6511,-0.5308,0.3383,-0.4239,15.824011,-83.598015,179.10036,159.69029,-0.0888,0.1865,51
0.651,-0.5325,0.3388,-0.4215,15.0794735,-83.67366,179.2589,160.20267,-0.0791,0.1958,51
0.6511,-0.5359,0.34,-0.416,14.667925,-83.77438,179.70047,161.33795,-0.0781,0.2236,51
0.6513,-0.5376,0.3407,-0.4129,14.243429,-83.79878,179.98514,161.9604,-0.1005,0.2309,51
0.6515,-0.5394,0.3413,-0.4097,13.794665,-83.82759,180.26404,162.59023,-0.104,0.2255,51
0.6519,-0.5413,0.3417,-0.4063,13.351097,-83.84386,180.54843,163.2189,-0.0893,0.2338,51
0.6524,-0.5431,0.342,-0.4029,12.879365,-83.84404,180.83917,163.82281,-0.0776,0.2329,51
0.653,-0.5449,0.3421,-0.3992,12.381382,-83.829124,181.14774,164.4362,-0.0712,0.2358,51
0.6539,-0.5467,0.3423,-0.3953,11.868678,-83.78188,181.515,165.0759,-0.0766,0.2265,51
0.6549,-0.5484,0.3424,-0.3912,11.330254,-83.71308,181.91063,165.71729,-0.0825,0.2177,51
0.6561,-0.55,0.3424,-0.3868,10.785601,-83.61218,182.35214,166.36914,-0.0874,0.207,51
0.6575,-0.5515,0.3424,-0.3823,10.214099,-83.48375,182.83015,167.01729,-0.0805,0.1962,51
0.659,-0.553,0.3423,-0.3775,9.639372,-83.33906,183.34036,167.68752,-0.0727,0.1982,51
0.6607,-0.5544,0.3422,-0.3726,9.047266,-83.16714,183.88666,168.35371,-0.0659,0.1782,51
0.6624,-0.5558,0.3422,-0.3675,8.453702,-82.985466,184.47426,169.0587,-0.0581,0.1699,51
0.6641,-0.5571,0.3423,-0.3623,7.858175,-82.78901,185.0994,169.78162,-0.0498,0.1616,51
0.6658,-0.5584,0.3424,-0.357,7.2740235,-82.5877,185.74167,170.51662,-0.0517,0.164,51
0.6675,-0.5595,0.3428,-0.3517,6.6930103,-82.36177,186.44351,171.27335,-0.0502,0.1635,51
0.6691,-0.5607,0.3433,-0.3464,6.1350822,-82.14649,187.15167,172.05226,-0.0478,0.1611,51
0.6705,-0.5618,0.3439,-0.3412,5.6120105,-81.93623,187.86319,172.8309,-0.0502,0.1596,51
0.6718,-0.5628,0.3446,-0.3362,5.114722,-81.72713,188.57083,173.59064,-0.0522,0.1611,51
0.6729,-0.5639,0.3453,-0.3314,4.6659756,-81.54466,189.2422,174.33852,-0.0434,0.1621,51
0.674,-0.5647,0.3462,-0.3268,4.2363477,-81.33769,189.94064,175.06036,-0.0439,0.163,51
0.675,-0.5655,0.3472,-0.3222,3.2312837,-81.13215,190.65247,175.7968,-0.0419,0.163,51
0.6775,-0.5672,0.3513,-0.3093,3.2312837,-80.47764,192.87227,177.97498,-0.0532,0.1474,51
0.6775,-0.5672,0.3513,-0.3093,3.014642,-80.47764,192.87227,177.97498,-0.0532,0.1474,51
0.6782,-0.5677,0.3528,-0.3053,2.8728309,-80.26433,193.59784,178.67264,-0.062,0.1391,51
0.6788,-0.5681,0.3543,-0.3014,2.8102558,-80.05068,194.3159,179.35258,-0.0649,0.1445,51
0.6793,-0.5684,0.3558,-0.2976,2.8239152,-79.83677,195.02628,180.01501,-0.0698,0.1328,51
0.6798,-0.5687,0.3573,-0.294,2.8953433,-79.62809,195.71292,180.64803,-0.0668,0.1284,51
0.6802,-0.569,0.3589,-0.2906,3.0122743,-79.42784,196.38586,181.26854,-0.062,0.124,51
0.6805,-0.5693,0.3605,-0.2874,3.159907,-79.239624,197.03104,181.86581,-0.0839,0.1088,51
0.6807,-0.5696,0.362,-0.2844,3.3282983,-79.0673,197.63434,182.42953,-0.0815,0.0957,51
0.6808,-0.57,0.3636,-0.2815,3.4944847,-78.90708,198.23138,183.00154,-0.0849,0.0961,51
0.6807,-0.5704,0.3651,-0.2789,3.666846,-78.77366,198.76996,183.53386,-0.0859,0.0805,51
0.6805,-0.5709,0.3666,-0.2764,3.8239636,-78.65617,199.28853,184.06464,-0.0883,0.0668,51
0.6802,-0.5715,0.368,-0.2742,3.9751637,-78.56748,199.74564,184.55775,-0.0834,0.0698,51
0.6797,-0.5721,0.3695,-0.2722,4.120744,-78.49384,200.18597,185.04674,-0.0844,0.0571,51
0.6791,-0.5727,0.371,-0.2704,4.249857,-78.43315,200.59802,185.51524,-0.0898,0.0395,51
0.6784,-0.5732,0.3724,-0.2689,4.3551617,-78.386696,200.95908,185.9333,-0.0825,0.0625,51
0.6776,-0.5737,0.3739,-0.2678,4.4256907,-78.358765,201.2772,186.31589,-0.0917,0.0581,51
0.6768,-0.5742,0.3752,-0.2671,4.4737687,-78.356415,201.51184,186.62633,-0.0932,0.0654,51
0.6758,-0.5746,0.3765,-0.2667,4.4880114,-78.371254,201.70535,186.90419,-0.0952,0.0786,51
0.6747,-0.5751,0.3778,-0.2667,4.470808,-78.41737,201.83435,187.1447,-0.1054,0.0781,51
0.6735,-0.5755,0.379,-0.2671,4.42548,-78.484344,201.89513,187.3237,-0.1113,0.0756,51
0.6723,-0.5758,0.3801,-0.2679,4.1743813,-78.56672,201.88956,187.4346,-0.1069,0.0839,51
0.6686,-0.576,0.383,-0.2724,4.1743813,-78.88465,201.54524,187.41682,-0.1157,0.1103,51
0.6686,-0.576,0.383,-0.2724,4.067535,-78.88465,201.54524,187.41682,-0.1157,0.1103,51
0.6674,-0.5757,0.3839,-0.2747,3.9436567,-79.0029,201.32527,187.27325,-0.124,0.1162,51
0.6662,-0.5753,0.3846,-0.2774,3.8300464,-79.142044,201.02397,187.05096,-0.1352,0.102,51
0.6651,-0.5748,0.3853,-0.2805,3.7154129,-79.28727,200.67299,186.76309,-0.1552,0.0966,51
0.6641,-0.5741,0.3856,-0.2838,3.6124067,-79.439026,200.25139,186.38666,-0.1704,0.103,51
0.6631,-0.5734,0.3857,-0.2874,3.5246336,-79.613594,199.75879,185.95053,-0.1806,0.0874,51
0.6623,-0.5726,0.3854,-0.291,3.4459178,-79.78559,199.22351,185.45068,-0.1967,0.0766,51
0.6618,-0.5718,0.3847,-0.2948,3.3856807,-79.96491,198.61581,184.86115,-0.2011,0.0717,51
0.6615,-0.571,0.3836,-0.2985,3.3386896,-80.14229,197.9765,184.22676,-0.1967,0.0625,51
0.6613,-0.5702,0.382,-0.3022,3.3350585,-80.33149,197.27469,183.52982,-0.187,0.0488,51
0.6614,-0.5694,0.3802,-0.3058,3.353629,-80.50206,196.57516,182.80118,-0.1821,0.0429,51
0.6617,-0.5687,0.378,-0.3093,3.421263,-80.67467,195.84058,182.03316,-0.1694,0.0439,51
0.6622,-0.5679,0.3756,-0.3126,3.529765,-80.82086,195.12624,181.24545,-0.1513,0.0322,51
0.6627,-0.5672,0.3729,-0.3159,3.694693,-80.98025,194.36972,180.42845,-0.1313,0.0346,51
0.6634,-0.5665,0.37,-0.3192,3.9241257,-81.12763,193.60062,179.57256,-0.1132,0.0385,51
0.6641,-0.5658,0.3669,-0.3226,4.2176147,-81.27912,192.7976,178.67694,-0.1005,0.0468,51
0.6647,-0.5651,0.3637,-0.3261,4.5756717,-81.437035,191.97055,177.7584,-0.0761,0.0541,51
0.6654,-0.5643,0.3604,-0.3297,4.9819136,-81.579575,191.13606,176.79735,-0.0644,0.0639,51
0.6659,-0.5635,0.3572,-0.3334,5.4471645,-81.727875,190.30121,175.84195,-0.0385,0.0756,51
0.6664,-0.5627,0.354,-0.3374,5.961862,-81.87907,189.43684,174.84196,-0.019,0.0888,51
0.6667,-0.5617,0.351,-0.3416,6.523371,-82.02133,188.58775,173.83159,0.0029,0.0986,51
0.6668,-0.5606,0.3481,-0.3461,7.787303,-82.16927,187.72157,172.79239,0.0263,0.1123,51
0.6663,-0.5577,0.3434,-0.3562,8.4662,-82.44527,186.04774,170.67557,0.0634,0.1416,51
0.6657,-0.5559,0.3418,-0.3617,10.775273,-82.567276,185.28024,169.63763,0.0698,0.1621,51
0.6619,-0.5488,0.3399,-0.3807,11.599822,-82.93281,183.15399,166.5163,0.0405,0.1767,51
0.6602,-0.5461,0.34,-0.3875,12.444419,-83.053055,182.51314,165.50034,0.0205,0.1694,51
0.6583,-0.5432,0.3404,-0.3944,13.307613,-83.16755,181.91591,164.50386,0.0024,0.1806,51
0.6562,-0.5402,0.341,-0.4014,14.163944,-83.28694,181.34158,163.5212,0.0039,0.186,51
0.654,-0.5372,0.3418,-0.4083,15.008645,-83.40653,180.80934,162.58223,-0.0102,0.1757,51
0.6517,-0.5341,0.3428,-0.415,15.818923,-83.51614,180.33618,161.69376,-0.02,0.1767,51
0.6495,-0.5311,0.344,-0.4214,16.606709,-83.614334,179.92783,160.87523,-0.0449,0.1713,51
0.6472,-0.528,0.3455,-0.4275,20.395185,-83.70009,179.59764,160.13463,-0.0498,0.1552,51
0.6358,-0.5136,0.3515,-0.4563,21.141447,-84.184425,177.96603,156.54083,-0.1323,0.1606,51
0.6332,-0.5112,0.3522,-0.462,21.880524,-84.34997,177.5456,155.81122,-0.1357,0.165,51
0.6306,-0.509,0.3527,-0.4677,22.637808,-84.53338,177.09183,155.06888,-0.1308,0.1728,51
0.6278,-0.5068,0.353,-0.4735,23.38764,-84.73704,176.59914,154.29338,-0.1381,0.1831,51
0.625,-0.5048,0.3531,-0.4793,25.578478,-84.95782,176.0738,153.50433,-0.1406,0.1884,51
0.6165,-0.4991,0.3528,-0.4961,25.578478,-85.63612,174.49554,151.15327,-0.1577,0.1782,51
0.6165,-0.4991,0.3528,-0.4961,27.564154,-85.63612,174.49554,151.15327,-0.1577,0.1782,51
0.6095,-0.4939,0.3505,-0.5113,28.159456,-86.179474,172.96565,148.69185,-0.1748,0.163,51
0.6078,-0.4923,0.3491,-0.5159,28.708607,-86.29991,172.47542,147.82196,-0.1645,0.1572,51
0.6064,-0.4907,0.3475,-0.5201,29.256874,-86.38043,172.025,146.96185,-0.1606,0.1572,51
0.6051,-0.4894,0.3452,-0.5244,29.772446,-86.471954,171.47942,146.00006,-0.1479,0.1459,51
0.604,-0.4881,0.3428,-0.5284,30.257696,-86.53236,170.96902,145.05284,-0.1235,0.142,51
0.6032,-0.4869,0.3402,-0.5322,30.737028,-86.56213,170.47348,144.09671,-0.1064,0.1391,51
0.6024,-0.4857,0.3375,-0.5359,31.199638,-86.58191,169.98207,143.13623,-0.1005,0.142,51
0.6016,-0.4845,0.3348,-0.5394,31.657743,-86.59062,169.51169,142.19972,-0.081,0.1362,51
0.6008,-0.4834,0.3322,-0.5429,32.108418,-86.60206,169.0493,141.284,-0.0747,0.125,51
0.5999,-0.4823,0.3298,-0.5463,32.54609,-86.61704,168.6131,140.41318,-0.0683,0.1254,51
0.5989,-0.4813,0.3276,-0.5496,32.970318,-86.64543,168.19281,139.5944,-0.0732,0.1186,51
0.5978,-0.4804,0.3256,-0.5528,33.3463,-86.68843,167.78766,138.82764,-0.0688,0.121,51
0.5967,-0.4795,0.3242,-0.5556,33.693497,-86.73182,167.47293,138.20563,-0.0776,0.1166,51
0.5955,-0.4788,0.323,-0.5582,34.015224,-86.80021,167.1673,137.65622,-0.0795,0.1162,51
0.5943,-0.4782,0.3219,-0.5606,34.335693,-86.87454,166.87701,137.15451,-0.0629,0.1142,51
0.5929,-0.4777,0.321,-0.563,34.655197,-86.979,166.58417,136.69467,-0.0493,0.1372,51
0.5914,-0.4771,0.3206,-0.5654,35.25788,-87.09361,166.3452,136.30902,-0.0463,0.1499,51
0.5879,-0.4758,0.321,-0.5698,35.51776,-87.38129,165.98439,135.78494,-0.103,0.1733,51
0.5862,-0.4752,0.3217,-0.5717,35.72525,-87.53196,165.87074,135.64574,-0.1367,0.1723,51
0.5846,-0.4748,0.3225,-0.5732,35.87428,-87.68763,165.77817,135.58743,-0.165,0.184,51
0.5833,-0.4746,0.3233,-0.5743,35.954056,-87.826805,165.71217,135.5896,-0.2021,0.187,51
0.5823,-0.4747,0.3239,-0.5749,35.945953,-87.95227,165.64885,135.63934,-0.2099,0.2001,51
0.5817,-0.4752,0.3243,-0.5749,35.855724,-88.06146,165.59201,135.75412,-0.226,0.1992,51
0.5814,-0.4761,0.3244,-0.5743,35.68673,-88.16183,165.5241,135.91957,-0.2226,0.1987,51
0.5815,-0.4774,0.3243,-0.5732,35.416378,-88.24714,165.45767,136.13672,-0.2143,0.2036,51
0.5821,-0.4791,0.324,-0.5714,34.700115,-88.30502,165.41261,136.42902,-0.2026,0.1982,51
0.5842,-0.4832,0.3226,-0.5665,34.251926,-88.361115,165.32533,137.08092,-0.145,0.2109,51
0.5857,-0.4855,0.3219,-0.5634,33.7656,-88.35885,165.33403,137.49939,-0.1171,0.2133,51
0.5873,-0.4879,0.3213,-0.56,33.25243,-88.353485,165.37158,137.97879,-0.0917,0.2211,51
0.5889,-0.4904,0.3209,-0.5564,32.71895,-88.35743,165.43507,138.5249,-0.0761,0.2211,51
0.5905,-0.4929,0.3206,-0.5526,32.222813,-88.35994,165.52487,139.11426,-0.0478,0.2397,51
0.592,-0.4954,0.3201,-0.5491,31.70768,-88.37267,165.57208,139.63464,-0.0327,0.2436,51
0.5933,-0.4979,0.32,-0.5454,31.180025,-88.40713,165.66043,140.25227,-0.0234,0.2426,51
0.5947,-0.5002,0.3203,-0.5416,30.645012,-88.41853,165.82826,140.93188,-0.0141,0.2495,51
0.596,-0.5023,0.3211,-0.5377,30.082363,-88.42574,166.0707,141.6945,-0.0073,0.2348,51
0.5973,-0.5044,0.3223,-0.5336,29.498112,-88.43176,166.37459,142.54832,-0.0229,0.2207,51
0.5985,-0.5065,0.3238,-0.5293,28.870354,-88.44284,166.7229,143.47974,-0.0405,0.1894,51
0.5997,-0.5088,0.3256,-0.5247,28.193699,-88.463005,167.11374,144.51343,-0.06,0.1645,51
0.6009,-0.5113,0.3275,-0.5197,26.723808,-88.48669,167.53522,145.63072,-0.0639,0.1562,51
0.6031,-0.5173,0.3311,-0.5088,25.919119,-88.59327,168.35013,148.03436,-0.0766,0.1303,51
0.6041,-0.5209,0.3327,-0.5028,25.044847,-88.68032,168.73494,149.32796,-0.082,0.1162,51
0.6053,-0.5249,0.3342,-0.4963,24.092714,-88.76231,169.14453,150.69702,-0.0776,0.1166,51
0.6066,-0.5292,0.3354,-0.4891,23.05998,-88.83501,169.5775,152.13408,-0.062,0.1059,51
0.6082,-0.5339,0.3364,-0.4813,21.956827,-88.89077,170.0495,153.64067,-0.0449,0.1054,51
0.61,-0.5389,0.3371,-0.4729,20.781658,-88.93065,170.55481,155.19781,-0.0273,0.104,51
0.6122,-0.544,0.3376,-0.4639,19.558203,-88.92118,171.14487,156.79626,-0.0014,0.1118,51
0.6145,-0.5491,0.338,-0.4544,18.28168,-88.88171,171.81133,158.44344,0.0258,0.1147,51
0.6172,-0.5541,0.3381,-0.4444,16.979336,-88.78177,172.56813,160.08595,0.0439,0.1215,51
0.62,-0.559,0.3382,-0.4341,15.636157,-88.64875,173.41037,161.75594,0.061,0.1289,51
0.6231,-0.5637,0.3383,-0.4234,14.277376,-88.45544,174.37593,163.44804,0.0791,0.1464,51
0.6265,-0.5681,0.3383,-0.4125,12.898953,-88.20221,175.44115,165.11069,0.0859,0.1582,51
0.6301,-0.5721,0.3382,-0.4013,11.51629,-87.887505,176.61624,166.75505,0.0996,0.1694,51
0.634,-0.5757,0.3381,-0.39,10.132992,-87.50852,177.89734,168.3615,0.1162,0.1718,51
0.6383,-0.5787,0.3379,-0.3786,8.741877,-87.04594,179.28964,169.89464,0.1127,0.1806,51
0.6428,-0.5812,0.3378,-0.367,7.357549,-86.51583,180.8026,171.41505,0.1123,0.1762,51
0.6477,-0.5831,0.3377,-0.3553,5.996632,-85.902,182.42538,172.87564,0.1137,0.1674,51
0.6528,-0.5846,0.3377,-0.3435,4.685156,-85.232796,184.13432,174.31583,0.1118,0.1386,51
0.658,-0.5856,0.3378,-0.3315,3.5067835,-84.50426,185.93602,175.74748,0.103,0.1191,51
0.6633,-0.5861,0.3381,-0.3194,2.685606,-83.71657,187.8237,177.16873,0.1035,0.0957,51
0.6686,-0.5863,0.3385,-0.3074,2.5529969,-82.902275,189.73021,178.5585,0.1005,0.0747,51
0.6738,-0.5861,0.3391,-0.2956,3.1533866,-82.06099,191.65079,179.91365,0.0986,0.0581,51
0.6788,-0.5855,0.3398,-0.2842,5.1740007,-81.210266,193.53375,181.20068,0.0898,0.0605,51
0.6878,-0.5838,0.3419,-0.2629,6.228302,-79.55809,197.13387,183.64622,0.0878,0.062,51
0.6917,-0.5826,0.3432,-0.2533,7.226069,-78.77046,198.79802,184.75223,0.0976,0.0683,51
0.6951,-0.5814,0.3448,-0.2444,8.141594,-78.02757,200.37833,185.81627,0.1005,0.0776,51
0.6981,-0.5799,0.3467,-0.2364,8.940227,-77.30802,201.86784,186.78604,0.1025,0.0859,51
0.7006,-0.5786,0.3486,-0.2295,9.643875,-76.677925,203.17445,187.64456,0.1083,0.0908,51
0.7026,-0.5771,0.351,-0.2234,10.264812,-76.07295,204.4338,188.45595,0.1196,0.0917,51
0.7041,-0.5754,0.354,-0.218,10.826586,-75.48355,205.67697,189.2417,0.1083,0.0903,51
0.7053,-0.5736,0.3576,-0.2132,11.334143,-74.9006,206.91705,190.00735,0.0937,0.0864,51
0.7061,-0.5715,0.3618,-0.209,11.854423,-74.313225,208.16374,190.7442,0.0698,0.0913,51
0.7067,-0.5692,0.3667,-0.2049,12.331018,-73.689,209.49539,191.51665,0.0405,0.0844,51
0.707,-0.5668,0.3717,-0.2014,12.776142,-73.09097,210.75749,192.21886,0.0092,0.0844,51
0.7071,-0.5644,0.3768,-0.1984,13.210083,-72.51746,211.96098,192.86504,-0.02,0.0727,51
0.7071,-0.562,0.3818,-0.1957,13.631985,-71.963165,213.10544,193.4582,-0.0585,0.0644,51
0.7071,-0.5595,0.3865,-0.1933,14.049214,-71.42561,214.16702,193.97069,-0.0732,0.0625,51
0.7073,-0.557,0.3908,-0.1911,14.463282,-70.90365,215.13977,194.40306,-0.0937,0.0654,51
0.7077,-0.5545,0.3946,-0.189,14.86247,-70.398285,216.02296,194.76218,-0.1201,0.0693,51
0.7083,-0.552,0.398,-0.1871,15.266849,-69.91129,216.81718,195.0461,-0.1147,0.0668,51
0.7091,-0.5494,0.401,-0.1852,16.382158,-69.42513,217.552,195.27426,-0.1303,0.0571,51
0.7129,-0.5415,0.4073,-0.1804,17.499937,-68.069756,219.22215,195.53372,-0.1162,0.0712,51
0.7193,-0.5305,0.4117,-0.1777,17.712172,-66.55827,220.37875,195.02567,-0.1455,0.0639,51
0.7208,-0.5278,0.4125,-0.1777,17.907799,-66.23967,220.53978,194.80879,-0.1591,0.0629,51
0.7222,-0.5251,0.4133,-0.1779,18.094727,-65.93628,220.67781,194.57513,-0.1655,0.0454,51
0.7237,-0.5223,0.4142,-0.1784,18.27137,-65.63199,220.79352,194.30125,-0.1918,0.0336,51
0.725,-0.5195,0.4151,-0.179,18.399612,-65.34192,220.90157,194.02815,-0.205,0.0112,51
0.7259,-0.5171,0.416,-0.1798,18.496014,-65.112526,220.98228,193.7821,-0.2275,0.0014,51
0.7266,-0.5149,0.4171,-0.1809,18.543709,-64.91553,221.05246,193.53947,-0.2519,-0.0151,51
0.7271,-0.513,0.4181,-0.1823,18.561378,-64.7724,221.0701,193.28668,-0.2846,-0.0297,51
0.7276,-0.511,0.4189,-0.1841,18.497,-64.65177,221.0195,192.96725,-0.3198,-0.0385,51
0.7279,-0.5094,0.4193,-0.1864,18.330566,-64.61672,220.85162,192.60101,-0.3466,-0.0507,51
0.728,-0.5082,0.4192,-0.1894,18.073084,-64.681915,220.53014,192.1575,-0.372,-0.0522,51
0.7279,-0.5073,0.4187,-0.1931,17.705778,-64.83423,220.07048,191.63582,-0.3735,-0.0385,51
0.7275,-0.5069,0.4179,-0.1976,17.254635,-65.094765,219.4674,191.0487,-0.3842,-0.0102,51
0.7267,-0.5069,0.4168,-0.2026,16.764523,-65.44356,218.75787,190.42856,-0.3793,0.0004,51
0.7256,-0.5071,0.4157,-0.2079,16.198015,-65.83656,218.00652,189.79965,-0.3847,-0.0019,51
0.7242,-0.5077,0.4145,-0.2138,15.584768,-66.30984,217.15471,189.13242,-0.4038,-0.0097,51
0.7225,-0.5086,0.4132,-0.22,14.917545,-66.83945,216.23766,188.45459,-0.4194,-0.0039,51
0.7207,-0.5096,0.4115,-0.2268,14.184531,-67.426384,215.18314,187.68274,-0.435,-0.0004,51
0.7186,-0.5109,0.4094,-0.2341,11.49961,-68.090485,213.99324,186.85033,-0.4414,0.0161,51
0.7102,-0.5173,0.4001,-0.2603,10.421268,-70.69241,209.28748,183.81105,-0.4331,0.1704,51
0.7065,-0.5208,0.3954,-0.2702,9.30965,-71.81912,207.24014,182.62674,-0.4116,0.2304,51
0.7026,-0.5251,0.3899,-0.28,8.259962,-73.034485,205.01833,181.42125,-0.3603,0.3022,51
0.6988,-0.5296,0.3836,-0.2897,7.284853,-74.27001,202.65549,180.12843,-0.2768,0.3535,51
0.695,-0.5346,0.3764,-0.2989,6.501673,-75.53792,200.1713,178.80551,-0.1977,0.3896,51
0.6915,-0.5397,0.3685,-0.3075,5.935152,-76.77385,197.63847,177.43283,-0.0917,0.4248,51
0.688,-0.545,0.361,-0.3148,5.737037,-77.942764,195.28294,176.23569,0.0141,0.4614,51
0.6854,-0.5494,0.3535,-0.3212,5.7830553,-78.928314,193.10721,175.0056,0.0888,0.4863,51
0.6834,-0.5531,0.3469,-0.3263,5.978419,-79.72785,191.27164,173.93385,0.0981,0.5024,51
0.6823,-0.5562,0.3407,-0.33,6.3385396,-80.34317,189.7341,172.98256,0.0722,0.4824,51
0.6822,-0.5586,0.3341,-0.3329,6.790708,-80.801125,188.3308,171.97491,0.0751,0.4663,51
0.6831,-0.5605,0.3272,-0.3347,7.350574,-81.10317,187.10243,170.98254,0.1503,0.4565,51
0.6847,-0.5617,0.3202,-0.3361,7.9769835,-81.27181,185.9929,169.94319,0.2753,0.4907,51
0.6865,-0.5621,0.3138,-0.3378,8.587022,-81.342224,184.99757,168.87013,0.3754,0.52,51
0.6875,-0.5619,0.3088,-0.3406,9.175756,-81.41587,184.07004,167.81105,0.4516,0.5258,51
0.6874,-0.5612,0.3054,-0.3451,9.759951,-81.54148,183.14902,166.7266,0.4584,0.5195,51
0.6859,-0.5601,0.3036,-0.3515,10.393192,-81.75966,182.19199,165.60591,0.4428,0.4892,51
0.6828,-0.5585,0.3035,-0.36,11.124841,-82.086235,181.18657,164.4359,0.3969,0.4301,51
0.6784,-0.5564,0.3049,-0.3701,12.003888,-82.493324,180.17662,163.25243,0.3134,0.3623,51
0.673,-0.5539,0.3074,-0.3814,13.013133,-82.96524,179.16177,162.05923,0.228,0.2832,51
0.6671,-0.5511,0.3107,-0.3932,14.129083,-83.46051,178.19907,160.9071,0.1245,0.2055,51
0.6609,-0.5478,0.3145,-0.405,17.733099,-83.93972,177.32916,159.80853,0.0292,0.144,51
0.6442,-0.5368,0.3242,-0.4377,17.733099,-85.11377,175.07088,156.55176,-0.1323,0.0634,51
0.6442,-0.5368,0.3242,-0.4377,18.968994,-85.11377,175.07088,156.55176,-0.1323,0.0634,51
0.6396,-0.5328,0.326,-0.4478,20.14596,-85.39474,174.35063,155.3252,-0.1503,0.06,51
0.6355,-0.5288,0.3275,-0.4572,21.292328,-85.61975,173.71648,154.13455,-0.1503,0.0576,51
0.6317,-0.5248,0.3287,-0.4662,22.378492,-85.81122,173.12556,152.9454,-0.1557,0.0371,51
0.628,-0.521,0.3297,-0.4746,23.417849,-85.99714,172.57323,151.81958,-0.1679,0.0224,51
0.6244,-0.5175,0.3305,-0.4826,24.405537,-86.19019,172.03069,150.73671,-0.1918,0.0068,51
