q0,q1,q2,q3,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,0
0.234,-0.1781,-0.5949,0.748,0.0209,-1.081,-0.1855,0.98,-0.328,0.013,-29.15,23.87,21.874,18
0.2323,-0.1732,-0.5928,0.7513,0.1162,-1.0795,-0.1264,1.044,-0.967,-0.066,-29.15,23.87,21.874,18
0.2229,-0.1537,-0.5909,0.7598,0.4287,-1.2231,0.0986,0.496,-1.426,-0.188,-29.15,23.87,21.874,18
0.2215,-0.1484,-0.5897,0.7622,0.5175,-1.2993,0.2021,0.675,-1.026,-0.279,-29.15,23.87,21.874,18
0.2269,-0.1439,-0.5791,0.7696,0.5419,-1.4741,0.6586,1.748,0.565,-0.36,-29.15,23.87,21.874,18
0.2334,-0.1471,-0.5711,0.773,0.4565,-1.4843,0.9291,1.721,1.565,-0.265,-29.15,23.87,21.874,18
0.2401,-0.1532,-0.5667,0.773,0.3203,-1.394,1.1567,0.607,1.973,-0.2,-29.15,23.87,21.874,18
0.2453,-0.1604,-0.568,0.769,0.2241,-1.4541,0.9912,-0.873,1.822,-0.23,-29.15,23.87,21.874,18
0.2501,-0.1677,-0.5712,0.7635,0.1606,-1.5629,0.6899,-1.355,1.749,-0.287,-29.15,23.87,21.874,18
0.2565,-0.1765,-0.5778,0.7543,-0.0039,-1.4433,0.2978,-1.038,0.753,-0.349,-29.15,23.87,21.874,18
0.2574,-0.177,-0.581,0.7515,-0.0727,-1.2622,0.2319,-0.837,0.108,-0.345,-29.15,23.87,21.874,18
0.2543,-0.1725,-0.5884,0.7478,-0.0087,-0.9604,0.1967,-0.67,-0.868,-0.261,30.666,27.74,20.911,18
0.2495,-0.166,-0.5935,0.7469,0.2045,-0.7851,0.2875,-0.218,-0.839,-0.083,30.666,27.74,20.911,18
0.248,-0.1639,-0.594,0.7474,0.2778,-0.6875,0.3276,0.037,-0.561,-0.011,30.666,27.74,20.911,18
0.2468,-0.1627,-0.594,0.7481,0.3408,-0.6113,0.3603,0.106,-0.344,0.068,30.666,27.74,20.911,18
0.2457,-0.1622,-0.5942,0.7484,0.3945,-0.5795,0.3867,-0.011,-0.245,0.118,30.666,27.74,20.911,18
0.2431,-0.1608,-0.5965,0.7477,0.4912,-0.7036,0.4663,-0.368,-0.281,0.136,30.666,27.74,20.911,18
0.245,-0.1635,-0.5973,0.7458,0.4326,-0.8525,0.4892,-0.294,0.711,0.132,30.666,27.74,20.911,18
0.2488,-0.1687,-0.5962,0.7443,0.3432,-0.8652,0.3696,-0.211,1.4,0.15,30.666,27.74,20.911,18
0.2536,-0.1754,-0.5943,0.7426,0.25,-0.8598,0.248,-0.109,1.793,0.127,30.666,27.74,20.911,18
0.2587,-0.1821,-0.5919,0.7412,0.1889,-0.8369,0.1362,0.023,1.827,0.057,30.666,27.74,20.911,18
0.2635,-0.1877,-0.5895,0.74,0.1328,-0.8056,0.0864,0.104,1.633,-0.026,30.666,27.74,20.911,18
0.2681,-0.192,-0.5874,0.739,0.0976,-0.7695,0.0649,0.149,1.369,-0.137,30.666,27.74,20.911,18
0.2724,-0.1955,-0.5854,0.738,0.0336,-0.746,0.1137,0.164,1.202,-0.215,30.666,27.74,20.911,18
0.2826,-0.2039,-0.5799,0.7363,-0.1264,-0.7207,0.1899,0.336,1.556,-0.167,30.666,27.74,20.911,18
0.2881,-0.2091,-0.5765,0.7353,-0.185,-0.6596,0.166,0.315,1.696,-0.118,30.666,27.74,20.911,18
0.2969,-0.2168,-0.5717,0.7333,-0.1909,-0.5971,0.1425,0.154,1.088,-0.193,-32.62,-32.546,18.361,18
0.3017,-0.2203,-0.5713,0.7307,-0.0966,-0.5922,0.2299,-0.23,0.523,-0.22,-32.62,-32.546,18.361,18
0.3055,-0.2247,-0.5728,0.7266,-0.0468,-0.6274,0.2895,-0.424,0.664,-0.179,-32.62,-32.546,18.361,18
0.3077,-0.2277,-0.5732,0.7244,-0.0673,-0.664,0.2905,-0.417,0.804,-0.147,-32.62,-32.546,18.361,18
0.3102,-0.2309,-0.5732,0.7223,-0.0717,-0.6923,0.2871,-0.347,0.863,-0.114,-32.62,-32.546,18.361,18
0.3123,-0.2339,-0.5729,0.7206,-0.08,-0.7255,0.289,-0.237,0.805,-0.066,-32.62,-32.546,18.361,18
0.3185,-0.2542,-0.5643,0.7179,-0.1977,-0.9448,0.3583,-0.536,0.587,0.403,-32.62,-32.546,18.361,18
0.3165,-0.2624,-0.5658,0.7146,-0.2255,-0.9897,0.2729,-0.633,0.477,0.382,-32.62,-32.546,18.361,18
0.3154,-0.2657,-0.5663,0.7135,-0.2465,-1.018,0.2578,-0.47,0.373,0.349,-32.62,-32.546,18.361,18
0.3147,-0.2679,-0.5665,0.7128,-0.2656,-1.0708,0.3017,-0.308,0.261,0.315,-32.62,-32.546,18.361,18
0.313,-0.272,-0.5674,0.7113,-0.3256,-1.2407,0.4765,-0.386,0.228,0.268,-32.62,-27.896,16.261,18
0.3123,-0.2741,-0.5687,0.7097,-0.3452,-1.3276,0.5092,-0.555,0.224,0.187,-32.62,-27.896,16.261,18
0.3116,-0.276,-0.5704,0.7079,-0.3618,-1.4062,0.4951,-0.627,0.185,0.102,-32.62,-27.896,16.261,18
0.3106,-0.2775,-0.5728,0.7058,-0.3554,-1.4658,0.4604,-0.747,0.075,0.053,-32.62,-27.896,16.261,18
0.3064,-0.2796,-0.5808,0.7003,-0.3774,-1.5561,0.2861,-1.214,-0.307,0.008,-32.62,-27.896,16.261,18
0.2997,-0.2794,-0.592,0.6939,-0.312,-1.5415,0.0517,-1.396,-0.665,-0.082,-32.62,-27.896,16.261,18
0.2853,-0.2683,-0.6085,0.69,-0.019,-1.4951,-0.2202,-0.601,-1.856,-0.186,-32.62,-27.896,16.261,18
0.279,-0.2601,-0.612,0.6926,0.0678,-1.3803,-0.1958,-0.03,-2.299,-0.165,-32.62,-27.896,16.261,18
0.2724,-0.2506,-0.6141,0.6969,0.1406,-1.2187,-0.125,0.422,-2.564,-0.128,-32.62,-27.896,16.261,18
0.2656,-0.2407,-0.6155,0.7018,0.1953,-1.1103,-0.059,0.636,-2.604,-0.067,-32.62,-27.896,16.261,18
0.2592,-0.2311,-0.6168,0.7062,0.2631,-1.0561,-0.0083,0.629,-2.502,-0.003,-32.62,-27.896,16.261,18
0.2529,-0.2224,-0.6182,0.7101,0.3129,-1.017,0.0078,0.509,-2.302,0.067,-32.62,-27.896,16.261,18
0.2422,-0.2087,-0.6207,0.7158,0.3613,-1.0166,0.0009,0.311,-1.7,0.167,-32.62,-27.896,16.261,18
0.2383,-0.2041,-0.6213,0.7179,0.3618,-1.0234,-0.02,0.3,-1.283,0.21,-32.62,-27.896,16.261,18
0.2336,-0.1994,-0.6205,0.7214,0.31,-1.0297,-0.0229,0.44,-0.487,0.307,30.216,-20.246,21.661,18
0.2331,-0.1991,-0.6182,0.7236,0.2539,-1.0024,0.0126,0.674,-0.071,0.333,30.216,-20.246,21.661,18
0.2339,-0.2002,-0.6143,0.7264,0.1967,-1.0146,0.0678,0.959,0.342,0.402,30.216,-20.246,21.661,18
0.2357,-0.202,-0.6088,0.73,0.1323,-0.9956,0.0825,1.309,0.627,0.404,30.216,-20.246,21.661,18
0.2396,-0.2035,-0.5973,0.7378,0.0898,-0.8955,0.124,1.356,0.366,0.221,30.216,-20.246,21.661,18
0.2425,-0.2034,-0.5879,0.7443,0.0615,-0.8002,0.1743,0.539,0.243,0.013,30.216,-20.246,21.661,18
0.2444,-0.2046,-0.586,0.7448,0.039,-0.8105,0.1704,0.384,0.479,-0.043,30.216,-20.246,21.661,18
0.247,-0.2065,-0.5843,0.7448,-0.0117,-0.7817,0.1542,0.274,0.702,-0.077,30.216,-20.246,21.661,18
0.2523,-0.2103,-0.5818,0.744,-0.081,-0.7407,0.0903,0.117,0.609,-0.173,30.216,-20.246,21.661,18
0.2548,-0.2085,-0.5831,0.7426,-0.1323,-0.7622,0.083,-0.168,-0.288,-0.262,30.216,-20.246,21.661,18
0.2523,-0.202,-0.5881,0.7413,-0.1289,-0.7856,0.0893,-0.234,-0.485,-0.179,30.216,-20.246,21.661,18
0.2513,-0.2007,-0.5897,0.7407,-0.1142,-0.7949,0.0776,-0.282,-0.369,-0.116,-30.97,-15.146,12.511,18
0.2503,-0.2013,-0.5925,0.7387,-0.0844,-0.8549,0.0229,-0.404,0.07,0.056,-30.97,-15.146,12.511,18
0.2502,-0.2034,-0.5935,0.7373,-0.0781,-0.915,-0.0156,-0.351,0.312,0.122,-30.97,-15.146,12.511,18
0.2523,-0.2107,-0.5903,0.7371,-0.082,-1.038,-0.0815,0.473,0.507,0.235,-30.97,-15.146,12.511,18
0.253,-0.2121,-0.5877,0.7385,-0.0756,-1.0439,-0.0712,0.654,0.355,0.241,-30.97,-15.146,12.511,18
0.2532,-0.2124,-0.5851,0.7404,-0.0332,-1.0576,-0.0629,0.734,0.13,0.211,-30.97,-15.146,12.511,18
0.2517,-0.2043,-0.5732,0.7524,0.0615,-1.2309,0.0888,1.048,-0.561,0.035,-30.97,-15.146,12.511,18
0.2506,-0.2001,-0.5703,0.7561,0.0703,-1.246,0.1596,1.051,-0.77,-0.013,-30.97,-15.146,12.511,18
0.2486,-0.1921,-0.5666,0.7616,0.1391,-1.2827,0.3325,0.668,-0.722,-0.125,-30.97,-15.146,12.511,18
0.2489,-0.1863,-0.5635,0.7653,0.2446,-1.1328,0.4672,0.649,-0.304,-0.231,-30.97,-15.146,12.511,18
0.2506,-0.185,-0.5615,0.7665,0.2802,-1.0747,0.5581,0.6,0.047,-0.291,-30.97,-15.146,12.511,18
0.2557,-0.1873,-0.5607,0.7648,0.246,-1.0571,0.6206,-0.264,0.676,-0.294,-32.62,-11.096,4.561,18
0.2586,-0.1907,-0.5623,0.7618,0.1621,-1.1142,0.5454,-0.66,0.899,-0.281,-32.62,-11.096,4.561,18
0.2615,-0.195,-0.5644,0.7582,0.0556,-1.1655,0.4355,-0.856,1.047,-0.234,-32.62,-11.096,4.561,18
0.2643,-0.1996,-0.5664,0.7545,-0.0317,-1.187,0.3559,-0.886,1.087,-0.182,-32.62,-11.096,4.561,18
0.2668,-0.2039,-0.5682,0.7512,-0.1098,-1.1601,0.289,-0.805,1.011,-0.141,-32.62,-11.096,4.561,18
0.2689,-0.2073,-0.5693,0.7486,-0.1416,-1.1162,0.2421,-0.578,0.806,-0.114,-32.62,-11.096,4.561,18
0.2707,-0.2102,-0.5699,0.7467,-0.1459,-0.9575,0.247,-0.057,0.173,-0.089,-32.62,-11.096,4.561,18
0.2684,-0.2034,-0.5724,0.7475,-0.0458,-0.7485,0.4023,-0.269,-0.341,-0.048,-32.62,-11.096,4.561,18
0.267,-0.2028,-0.5742,0.7468,-0.0185,-0.7558,0.3652,-0.386,-0.309,0.021,-32.62,-11.096,4.561,18
0.2646,-0.2038,-0.5773,0.745,0.0483,-0.7988,0.2768,-0.415,-0.037,0.167,-32.62,-11.096,4.561,18
0.2624,-0.2057,-0.5792,0.7438,0.1025,-0.9091,0.2519,-0.289,-0.045,0.252,-32.62,-11.096,4.561,18
0.256,-0.2041,-0.5798,0.7459,0.2006,-0.9877,0.4458,0.098,-0.297,0.233,-28.57,-8.096,3.961,18
0.2551,-0.2047,-0.5774,0.748,0.0981,-0.9677,0.5048,0.209,0.173,0.238,-28.57,-8.096,3.961,18
0.2557,-0.2072,-0.5762,0.7481,0.0307,-0.9287,0.4355,0.027,0.518,0.275,-28.57,-8.096,3.961,18
0.2567,-0.211,-0.5752,0.7473,-0.0366,-0.894,0.3452,-0.142,0.79,0.289,-28.57,-8.096,3.961,18
0.2579,-0.2153,-0.5745,0.7463,-0.0976,-0.8583,0.2758,-0.2,0.892,0.265,-28.57,-8.096,3.961,18
0.2593,-0.2191,-0.5739,0.7452,-0.1611,-0.8232,0.2094,-0.191,0.839,0.221,-28.57,-8.096,3.961,18
0.2599,-0.2236,-0.5743,0.7433,-0.1542,-0.791,0.229,-0.126,-0.037,0.044,-28.57,-8.096,3.961,18
0.2593,-0.2234,-0.5744,0.7434,-0.0717,-0.7675,0.3349,-0.01,0.026,0.028,-28.57,-8.096,3.961,18
0.2592,-0.2238,-0.5747,0.7431,-0.0747,-0.7792,0.3281,-0.109,0.046,0.034,-28.57,-8.096,3.961,18
0.2588,-0.2241,-0.5755,0.7426,-0.0805,-0.8007,0.309,-0.225,-0.023,0.04,-28.57,-8.096,3.961,18
0.2579,-0.2242,-0.5768,0.7419,-0.0805,-0.8388,0.3071,-0.323,-0.134,0.054,-28.57,-8.096,3.961,18
0.2538,-0.2229,-0.5805,0.7408,-0.0874,-0.893,0.311,-0.247,-0.297,0.051,-28.57,-8.096,3.961,18
0.2538,-0.2229,-0.5805,0.7408,-0.0874,-0.893,0.311,-0.247,-0.297,0.051,-28.57,-8.096,3.961,18
0.2514,-0.2213,-0.5815,0.7413,-0.1284,-0.8349,0.3349,-0.078,-0.326,0.047,-25.87,-0.596,0.511,18
0.2485,-0.219,-0.5822,0.7424,-0.184,-0.8413,0.393,-0.075,-0.44,0.048,-25.87,-0.596,0.511,18
0.2468,-0.2179,-0.5828,0.7428,-0.2055,-0.8608,0.4082,-0.156,-0.427,0.065,-25.87,-0.596,0.511,18
0.245,-0.2175,-0.5837,0.7428,-0.2421,-0.8706,0.3872,-0.262,-0.332,0.099,-25.87,-0.596,0.511,18
0.2434,-0.2179,-0.5848,0.7424,-0.2705,-0.875,0.3574,-0.387,-0.195,0.139,-25.87,-0.596,0.511,18
0.2416,-0.2189,-0.5863,0.7414,-0.3076,-0.8828,0.3095,-0.512,-0.113,0.167,-25.87,-0.596,0.511,18
0.2301,-0.2169,-0.5969,0.7372,-0.3461,-0.9604,0.2094,-0.663,-1.046,0.016,-25.87,-0.596,0.511,18
0.2251,-0.2129,-0.6006,0.737,-0.3203,-0.9985,0.2348,-0.633,-1.423,-0.012,-25.87,-0.596,0.511,18
0.2196,-0.2076,-0.6046,0.7369,-0.2944,-1.0561,0.2592,-0.621,-1.67,0.005,-25.87,-0.596,0.511,18
0.2073,-0.1971,-0.6128,0.7365,-0.2534,-1.185,0.2729,-0.699,-1.733,0.127,-25.87,-0.596,0.511,18
0.201,-0.1925,-0.6168,0.7361,-0.2485,-1.2573,0.2573,-0.72,-1.667,0.21,-25.87,-0.596,0.511,18
0.1944,-0.1882,-0.6207,0.7357,-0.2241,-1.3041,0.2207,-0.728,-1.641,0.281,-25.87,-0.596,0.511,18
0.1874,-0.1839,-0.6247,0.7353,-0.1894,-1.3623,0.1767,-0.75,-1.684,0.345,-25.87,-0.596,0.511,18
0.1799,-0.1792,-0.6286,0.735,-0.1391,-1.4204,0.0864,-0.75,-1.837,0.361,-25.87,-0.596,0.511,18
0.1558,-0.1605,-0.6374,0.7373,0.0585,-1.4614,-0.0136,-0.197,-2.163,0.297,-21.67,5.704,5.311,18
0.1558,-0.1605,-0.6374,0.7373,0.0585,-1.4614,-0.0136,-0.197,-2.163,0.297,-21.67,5.704,5.311,18
0.1485,-0.1543,-0.6389,0.7388,0.0737,-1.4882,-0.0097,-0.081,-2.001,0.292,-21.67,5.704,5.311,18
0.1419,-0.1488,-0.6396,0.7406,0.0766,-1.5141,-0.0126,0.111,-1.808,0.309,-21.67,5.704,5.311,18
0.1358,-0.1435,-0.6391,0.7432,0.0771,-1.5043,-0.0102,0.377,-1.684,0.325,-21.67,5.704,5.311,18
0.13,-0.1384,-0.6377,0.7464,0.0825,-1.4121,0.0151,0.607,-1.603,0.349,-21.67,5.704,5.311,18
0.1244,-0.1335,-0.6361,0.7496,0.0864,-1.3027,0.0234,0.65,-1.534,0.347,-21.67,5.704,5.311,18
0.1127,-0.1234,-0.6348,0.7543,0.0825,-1.1088,-0.0322,0.265,-1.643,0.31,-21.67,5.704,5.311,18
0.1067,-0.1177,-0.6355,0.7555,0.1064,-1.0292,-0.0629,0.109,-1.723,0.26,-21.67,5.704,5.311,18
0.1009,-0.112,-0.6366,0.7562,0.1171,-0.9638,-0.0947,0.0,-1.684,0.207,-21.67,5.704,5.311,18
0.0724,-0.0818,-0.644,0.7571,0.1225,-0.9052,-0.1826,0.283,-1.547,0.027,-21.67,5.704,5.311,18
0.0724,-0.0818,-0.644,0.7571,0.1225,-0.9052,-0.1826,0.283,-1.547,0.027,-21.67,5.704,5.311,18
0.0676,-0.0755,-0.6434,0.7587,0.164,-0.9062,-0.1455,0.43,-1.632,0.021,-21.67,5.704,5.311,18
0.0628,-0.069,-0.6425,0.7605,0.2211,-0.9077,-0.0976,0.474,-1.66,0.032,-21.67,5.704,5.311,18
0.0546,-0.0581,-0.6411,0.7632,0.3227,-0.9355,-0.0053,0.335,-1.253,0.094,-17.17,9.754,2.611,18
0.052,-0.0549,-0.6406,0.7641,0.3359,-0.9575,0.0195,0.244,-0.829,0.134,-17.17,9.754,2.611,18
0.0516,-0.0548,-0.6392,0.7652,0.2377,-1.0351,0.0131,0.211,0.327,0.127,-17.17,9.754,2.611,18
0.053,-0.0565,-0.6383,0.7658,0.1757,-1.0346,0.0146,0.293,0.451,0.089,-17.17,9.754,2.611,18
0.0606,-0.0662,-0.6385,0.7643,-0.038,-0.9506,-0.0532,-0.273,0.679,0.044,-17.17,9.754,2.611,18
0.0616,-0.0682,-0.6398,0.7629,-0.083,-0.9624,-0.0717,-0.312,0.443,0.041,-17.17,9.754,2.611,18
0.0616,-0.069,-0.6409,0.7619,-0.0888,-0.9633,-0.0742,-0.228,0.129,0.051,-17.17,9.754,2.611,18
0.0588,-0.0674,-0.6417,0.7616,-0.0839,-0.9467,-0.04,0.079,-0.468,0.09,-17.17,9.754,2.611,18
0.0537,-0.0628,-0.64,0.7638,0.0,-0.9267,0.0161,0.414,-0.745,0.157,-17.17,9.754,2.611,18
0.051,-0.0609,-0.6385,0.7654,0.0268,-0.9086,0.0551,0.473,-0.651,0.215,-17.17,9.754,2.611,18
0.0488,-0.0598,-0.6372,0.7667,0.0659,-0.915,0.0629,0.407,-0.458,0.282,-17.17,9.754,2.611,18
0.047,-0.0598,-0.6363,0.7676,0.0756,-0.9345,0.0336,0.28,-0.248,0.336,-17.17,9.754,2.611,18
0.0455,-0.0605,-0.6359,0.7679,0.0839,-0.9682,0.0136,0.145,-0.072,0.386,-12.67,11.404,-3.688,18
0.0433,-0.0656,-0.6352,0.7682,0.145,-1.1201,-0.0468,0.09,0.291,0.365,-12.67,11.404,-3.688,18
0.0425,-0.0708,-0.6329,0.7697,0.0849,-1.1362,0.0463,0.048,-0.234,0.075,-12.67,11.404,-3.688,18
0.0408,-0.0687,-0.6324,0.7704,0.0527,-1.1625,0.1293,0.171,-0.557,0.01,-12.67,11.404,-3.688,18
0.0386,-0.0655,-0.6306,0.7723,0.0654,-1.1411,0.2192,0.531,-0.801,-0.034,-12.67,11.404,-3.688,18
0.0364,-0.0618,-0.6277,0.7751,0.0991,-1.0766,0.3457,0.822,-0.9,-0.06,-12.67,11.404,-3.688,18
0.0344,-0.0584,-0.6246,0.7779,0.1098,-0.999,0.4497,0.864,-0.808,-0.061,-12.67,11.404,-3.688,18
0.0327,-0.0544,-0.6211,0.7811,0.0737,-0.913,0.583,0.091,-0.265,-0.027,-12.67,11.404,-3.688,18
0.0326,-0.0554,-0.6255,0.7775,-0.0283,-0.9536,0.4189,-0.898,0.169,0.078,-12.67,11.404,-3.688,18
0.0255,-0.0617,-0.6323,0.7717,0.0356,-0.9487,0.2333,0.343,0.0,0.259,-9.22,13.804,-7.288,18
0.0268,-0.0666,-0.6288,0.7741,-0.018,-0.9697,0.2114,0.394,0.623,0.265,-9.22,13.804,-7.288,18
0.0299,-0.0737,-0.6277,0.7743,-0.0776,-0.9833,0.1245,0.022,0.776,0.211,-9.22,13.804,-7.288,18
0.0312,-0.0769,-0.628,0.7737,-0.0942,-0.9853,0.0952,-0.08,0.681,0.179,-9.22,13.804,-7.288,18
0.0329,-0.0806,-0.6271,0.774,-0.0673,-0.9677,0.1362,0.206,0.051,0.024,-9.22,13.804,-7.288,18
0.0329,-0.0802,-0.6262,0.7747,-0.0473,-0.9677,0.1972,0.253,-0.066,-0.032,-9.22,13.804,-7.288,18
0.0331,-0.0795,-0.6253,0.7756,-0.0283,-0.9755,0.2558,0.242,-0.079,-0.065,-9.22,13.804,-7.288,18
0.0335,-0.0792,-0.6245,0.7762,-0.02,-0.9819,0.3134,0.18,0.012,-0.076,-9.22,13.804,-7.288,18
0.0345,-0.0796,-0.6239,0.7765,-0.0263,-0.9814,0.3398,0.09,0.19,-0.083,-9.22,13.804,-7.288,18
0.036,-0.0807,-0.6239,0.7764,-0.0449,-0.9814,0.3227,-0.031,0.369,-0.073,-9.22,13.804,-7.288,18
0.0375,-0.0821,-0.6242,0.7759,-0.0761,-0.9824,0.2773,-0.138,0.439,-0.063,-9.22,13.804,-7.288,18
0.0388,-0.0834,-0.6248,0.7752,-0.0961,-0.9848,0.2382,-0.172,0.381,-0.066,-9.22,13.804,-7.288,18
0.0406,-0.0846,-0.6253,0.7746,-0.0673,-0.9824,0.1889,-0.026,0.16,-0.078,-5.92,13.804,-10.588,18
0.0418,-0.0844,-0.6248,0.775,-0.0288,-0.9716,0.228,0.108,0.046,-0.079,-5.92,13.804,-10.588,18
0.0424,-0.0844,-0.6242,0.7755,-0.017,-0.9702,0.2421,0.151,0.08,-0.077,-5.92,13.804,-10.588,18
0.0433,-0.0846,-0.6234,0.776,-0.0229,-0.976,0.2631,0.173,0.149,-0.069,-5.92,13.804,-10.588,18
0.0443,-0.0851,-0.6228,0.7764,-0.0258,-0.9653,0.2744,0.15,0.211,-0.065,-5.92,13.804,-10.588,18
0.0567,-0.0917,-0.6208,0.7764,-0.1108,-0.9873,0.2158,0.007,0.255,-0.199,-5.92,13.804,-10.588,18
0.0582,-0.0921,-0.621,0.7761,-0.0957,-1.0029,0.2304,-0.042,0.272,-0.205,-5.92,13.804,-10.588,18
0.0598,-0.0926,-0.6213,0.7757,-0.1049,-0.9941,0.225,-0.093,0.289,-0.208,-5.92,13.804,-10.588,18
0.0629,-0.094,-0.6221,0.7746,-0.1147,-1.0053,0.2143,-0.117,0.308,-0.181,-5.92,13.804,-10.588,18
0.0642,-0.0946,-0.6225,0.7741,-0.1059,-1.0014,0.2089,-0.093,0.27,-0.169,-5.92,13.804,-10.588,18
0.0654,-0.095,-0.6227,0.7738,-0.103,-1.0024,0.2065,-0.048,0.219,-0.157,-6.97,14.704,-11.188,18
0.0674,-0.0954,-0.6225,0.7737,-0.1015,-0.9921,0.2309,0.037,0.147,-0.149,-6.97,14.704,-11.188,18
0.0702,-0.0957,-0.6213,0.7744,-0.1206,-1.0004,0.2768,0.088,0.129,-0.133,-6.97,14.704,-11.188,18
0.0709,-0.096,-0.6211,0.7745,-0.1279,-0.9926,0.2646,0.051,0.14,-0.111,-6.97,14.704,-11.188,18
0.0717,-0.0963,-0.6209,0.7745,-0.125,-0.9853,0.2456,0.014,0.142,-0.102,-6.97,14.704,-11.188,18
0.0729,-0.0955,-0.6213,0.7742,-0.1162,-0.9604,0.2011,-0.03,-0.068,-0.136,-6.97,14.704,-11.188,18
0.073,-0.0948,-0.6216,0.7741,-0.0981,-0.955,0.2104,-0.054,-0.115,-0.144,-6.97,14.704,-11.188,18
0.0734,-0.0921,-0.6221,0.7739,-0.1054,-0.9936,0.2456,-0.011,-0.119,-0.156,-6.97,14.704,-11.188,18
0.0741,-0.0904,-0.6224,0.7738,-0.0996,-0.9731,0.226,-0.028,-0.065,-0.125,-6.97,14.704,-11.188,18
0.6994,-0.7048,0.1108,-0.0393,-0.101,-1.0092,-0.0136,0.012,0.018,0.004,-27.737,6.613,27.149,19
0.6994,-0.7048,0.1109,-0.0394,-0.0913,-1.0146,-0.0122,0.005,0.03,0.006,-27.737,6.613,27.149,19
0.6995,-0.7047,0.1112,-0.0398,-0.0996,-1.0131,-0.018,0.007,0.052,-0.001,-27.737,6.613,27.149,19
0.6995,-0.7046,0.1114,-0.04,-0.101,-1.0229,-0.019,0.02,0.061,0.006,-27.737,6.613,27.149,19
0.6994,-0.7046,0.1122,-0.0404,-0.0947,-1.0126,0.0009,-0.016,-0.027,0.0,-28.487,5.113,27.599,19
0.6994,-0.7046,0.1121,-0.0404,-0.0898,-1.0112,0.0019,-0.013,-0.009,0.0,-28.487,5.113,27.599,19
0.6994,-0.7046,0.1121,-0.0404,-0.0942,-1.0122,-0.0034,-0.011,0.007,-0.003,-28.487,5.113,27.599,19
0.6993,-0.7047,0.1122,-0.0405,-0.102,-1.0131,-0.0053,-0.015,0.013,0.002,-28.487,5.113,27.599,19
0.6993,-0.7045,0.1135,-0.0407,-0.1157,-1.0151,-0.0219,0.021,0.03,0.018,-28.487,5.113,27.599,19
0.6993,-0.7044,0.1137,-0.0408,-0.1049,-1.0141,-0.0244,0.027,0.037,0.021,-28.487,5.113,27.599,19
0.6994,-0.7043,0.1139,-0.0409,-0.1035,-1.0092,-0.0239,0.025,0.035,0.011,-28.487,5.113,27.599,19
0.7001,-0.7024,0.1192,-0.046,-0.1074,-1.0068,-0.0444,0.097,0.242,-0.023,-26.987,5.863,26.399,19
0.7053,-0.6947,0.1256,-0.0628,-0.1342,-1.0209,-0.0961,0.194,0.116,-0.076,-27.137,6.763,26.999,19
0.7096,-0.6897,0.1274,-0.0664,-0.1147,-1.0102,-0.0639,0.217,0.105,0.002,-27.137,6.763,26.999,19
0.7108,-0.6883,0.1279,-0.0671,-0.1049,-1.017,-0.0537,0.226,0.066,0.007,-27.137,6.763,26.999,19
0.7127,-0.6863,0.1282,-0.0675,-0.1,-1.0488,-0.0361,0.219,0.006,0.016,-27.137,6.763,26.999,19
0.7133,-0.6856,0.1282,-0.0676,-0.08,-1.0458,-0.0239,0.214,0.003,0.021,-27.137,6.763,26.999,19
0.714,-0.6849,0.1282,-0.0678,-0.0756,-1.0576,-0.0097,0.211,0.023,0.013,-27.137,6.763,26.999,19
0.7146,-0.6841,0.1283,-0.0682,-0.0727,-1.0429,0.0078,0.224,0.055,-0.005,-27.137,6.763,26.999,19
0.7153,-0.6834,0.1284,-0.0688,-0.059,-1.0463,0.0234,0.22,0.1,-0.033,-27.137,6.763,26.999,19
0.7163,-0.682,0.1291,-0.0707,-0.0498,-1.0258,0.0532,0.194,0.216,-0.063,-26.837,4.813,25.199,19
0.7179,-0.679,0.1312,-0.0789,-0.0454,-0.9306,0.1044,0.206,0.437,-0.28,-26.837,4.813,25.199,19
0.7185,-0.6775,0.1319,-0.0847,-0.0522,-0.8745,0.1411,0.215,0.479,-0.362,-26.837,4.813,25.199,19
0.7185,-0.6569,0.1487,-0.1732,-0.2182,-0.9604,0.0517,0.138,0.05,-0.475,-28.787,4.363,25.049,19
0.7173,-0.6572,0.1419,-0.1824,-0.1215,-0.9165,0.0922,0.014,0.085,-0.461,-32.237,4.813,27.299,19
0.713,-0.6611,0.1275,-0.1953,-0.1005,-1.0166,0.0771,-0.017,-0.192,-0.396,-32.237,4.813,27.299,19
0.7128,-0.6616,0.1259,-0.1956,-0.104,-1.0346,0.083,-0.009,-0.203,-0.362,-32.237,4.813,27.299,19
0.7056,-0.6809,0.1134,-0.1595,0.017,-0.9799,0.0654,-0.293,-0.598,0.423,31.199,5.113,30.149,19
0.7055,-0.6821,0.1126,-0.1554,0.0219,-0.9262,0.0541,-0.279,-0.744,0.437,31.199,5.113,30.149,19
0.7069,-0.6909,0.0961,-0.1162,0.124,-0.8759,-0.0288,-0.284,-1.242,0.631,-32.087,2.414,30.749,19
0.709,-0.6963,0.0902,-0.0653,0.0966,-1.0532,-0.1132,0.002,-0.895,1.079,-32.087,2.414,30.749,19
0.7139,-0.6843,0.1479,0.009,-0.1494,-1.373,0.061,0.251,0.736,-0.473,-23.987,-7.187,26.399,19
