q0,q1,q2,q3,MotionDeg,Roll,Pitch,Yaw,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,0
0.7055,-0.6352,-0.0615,0.3081,20.549498,-82.53628,208.82697,219.14304,-0.2763,-1.0698,0.3393,0.911,2.14,-1.607,14.849,-17.237,20.099,51
0.7112,-0.6347,-0.0591,0.296,21.453003,-82.15998,207.61475,217.5244,-0.1791,-1.0517,0.2924,0.806,1.975,-1.821,14.849,-17.237,20.099,51
0.7169,-0.6338,-0.0578,0.2842,22.294132,-81.78905,206.25383,215.80609,-0.1044,-0.9838,0.2641,0.789,1.756,-1.845,14.849,-17.237,20.099,51
0.7224,-0.6325,-0.0573,0.2732,23.071043,-81.41143,204.84698,214.11261,-0.0253,-0.895,0.29,0.778,1.515,-1.796,14.849,-17.237,20.099,51
0.735,-0.6285,-0.0557,0.2479,25.03315,-80.40667,201.61638,210.31754,-0.0019,-0.767,0.3764,0.527,1.037,-1.123,14.849,-17.237,20.099,51
0.7372,-0.6283,-0.0544,0.2424,25.463457,-80.24948,201.10687,209.62872,-0.062,-0.749,0.3603,0.315,0.922,-0.771,14.849,-17.237,20.099,51
0.7359,-0.6327,-0.0509,0.2354,25.618774,-80.70371,201.15582,209.05966,-0.3164,-0.7382,0.2451,-0.336,0.031,0.075,14.849,-17.237,20.099,51
0.7357,-0.6325,-0.0518,0.2362,25.47696,-80.7214,201.11716,209.06653,-0.3964,-0.8535,0.165,-0.024,-0.273,-0.066,14.849,-17.237,20.099,51
0.7372,-0.6303,-0.0535,0.237,25.368782,-80.462524,200.77924,208.94215,-0.3676,-0.8164,0.1293,0.466,-0.466,-0.26,14.849,-17.237,20.099,51
0.7391,-0.6281,-0.0563,0.2363,25.163254,-80.2268,200.1183,208.45056,-0.352,-0.6796,0.1328,0.432,-0.419,-0.576,14.849,-17.237,20.099,51
0.7411,-0.626,-0.0616,0.2343,24.933788,-80.079994,198.986,207.45192,-0.3481,-0.7338,0.101,0.307,-0.63,-1.106,14.849,-17.237,20.099,51
0.7445,-0.6221,-0.0686,0.232,24.719654,-79.7061,197.43709,206.19373,-0.2753,-0.8159,0.0654,0.659,-0.921,-1.463,14.849,-17.237,20.099,51
0.7489,-0.6166,-0.0762,0.2302,24.710909,-79.104904,195.74455,204.95892,-0.163,-0.7558,0.0844,1.024,-1.122,-1.545,14.849,-17.237,20.099,51
0.7599,-0.6023,-0.0914,0.2264,24.698162,-77.3763,192.14894,202.58803,-0.0034,-0.6484,0.1743,1.476,-1.314,-1.509,11.399,-15.737,17.849,51
0.7647,-0.5957,-0.0977,0.2251,24.866333,-76.55545,190.67746,201.70474,0.018,-0.5878,0.2207,1.305,-1.029,-1.322,11.399,-15.737,17.849,51
0.7706,-0.5887,-0.1047,0.2203,25.432491,-75.61848,188.72589,200.27298,0.0419,-0.5732,0.2377,0.497,-0.128,-0.897,11.399,-15.737,17.849,51
0.7718,-0.5883,-0.1051,0.217,25.804882,-75.501595,188.28354,199.75609,0.0317,-0.582,0.2416,0.127,0.327,-0.631,11.399,-15.737,17.849,51
0.7721,-0.5895,-0.1036,0.2133,26.25028,-75.56524,188.15697,199.37842,-0.0019,-0.6171,0.2412,-0.173,0.748,-0.381,11.399,-15.737,17.849,51
0.7717,-0.592,-0.1002,0.2093,26.782314,-75.76927,188.33438,199.15869,-0.0273,-0.6523,0.2329,-0.382,1.127,-0.165,11.399,-15.737,17.849,51
0.7709,-0.5953,-0.0953,0.205,27.403347,-76.052536,188.72984,199.06152,-0.0864,-0.705,0.2114,-0.493,1.43,0.01,11.399,-15.737,17.849,51
0.7695,-0.602,-0.0829,0.1959,28.869114,-76.57196,189.81564,199.11174,-0.2221,-0.7988,0.1801,-0.395,1.709,0.159,11.399,-15.737,17.849,51
0.771,-0.607,-0.0637,0.1814,31.406805,-76.62067,191.10684,199.19348,-0.3652,-0.81,0.2216,0.153,1.617,-0.172,11.399,-15.737,17.849,51
0.7724,-0.6074,-0.0581,0.1759,32.226967,-76.47584,191.2785,199.03223,-0.4111,-0.7817,0.2612,0.229,1.56,-0.326,11.399,-15.737,17.849,51
0.7736,-0.6079,-0.0534,0.1703,33.00952,-76.37397,191.3252,198.75107,-0.3881,-0.7583,0.31,0.142,1.451,-0.45,11.399,-15.737,17.849,51
0.7745,-0.6086,-0.0487,0.165,33.68118,-76.31193,191.41997,198.514,-0.437,-0.7543,0.3334,0.047,1.422,-0.424,11.399,-15.737,17.849,51
0.7747,-0.61,-0.0444,0.1603,34.199997,-76.36891,191.56631,198.32144,-0.4882,-0.7744,0.351,-0.147,1.293,-0.333,11.399,-15.737,17.849,51
0.774,-0.612,-0.0407,0.1565,34.827877,-76.55128,191.7703,198.20016,-0.5371,-0.8515,0.3369,-0.368,1.084,-0.257,11.399,-15.737,17.849,51
0.772,-0.6163,-0.0364,0.1511,35.014202,-77.03347,191.9967,197.92728,-0.5834,-0.9589,0.289,-0.403,0.639,-0.067,11.399,-15.737,17.849,51
0.771,-0.618,-0.0349,0.1495,35.129795,-77.239494,192.12047,197.87859,-0.5654,-0.9418,0.3041,-0.36,0.476,-0.031,11.849,-12.587,14.549,51
0.7698,-0.6197,-0.034,0.1482,35.16811,-77.469696,192.19803,197.8068,-0.5258,-0.9604,0.3364,-0.408,0.356,-0.031,11.849,-12.587,14.549,51
0.7667,-0.6239,-0.0337,0.1469,34.986008,-78.07269,192.32755,197.68098,-0.4169,-1.0698,0.3427,-0.557,0.071,-0.013,11.849,-12.587,14.549,51
0.7592,-0.6324,-0.0377,0.1487,33.919617,-79.44136,192.4754,197.523,-0.4125,-1.3774,0.3139,-0.946,-0.361,0.106,11.849,-12.587,14.549,51
0.7554,-0.6361,-0.0391,0.1517,33.31491,-80.05533,192.87102,197.82446,-0.5117,-1.5004,0.2016,-1.097,-0.515,0.426,11.849,-12.587,14.549,51
0.7513,-0.6398,-0.0406,0.156,32.582478,-80.68524,193.42676,198.309,-0.6494,-1.5336,0.1479,-1.116,-0.722,0.645,11.849,-12.587,14.549,51
0.7474,-0.643,-0.0429,0.1613,31.687616,-81.26649,193.97481,198.8377,-0.7416,-1.4775,0.1235,-1.042,-0.975,0.661,11.849,-12.587,14.549,51
0.7394,-0.6482,-0.0555,0.1727,28.91669,-82.50527,194.02301,198.94232,-0.6743,-1.3007,0.1967,-1.163,-1.968,-0.006,11.849,-12.587,14.549,51
0.7347,-0.6505,-0.0679,0.1797,22.000734,-83.26204,193.36151,198.33517,-0.5014,-1.2778,0.1347,-1.323,-2.789,-0.4,11.849,-12.587,14.549,51
0.72,-0.6488,-0.1224,0.2134,19.19859,-84.9758,190.19913,195.8468,-0.0644,-1.2612,-0.0908,-0.806,-5.033,-0.481,11.849,-12.587,14.549,51
0.7094,-0.6398,-0.1618,0.2468,13.587168,-85.49516,188.74185,195.39551,0.0122,-1.1406,-0.1362,-0.406,-5.518,0.128,11.849,-12.587,14.549,51
0.6966,-0.6296,-0.1953,0.2829,8.576907,-86.103004,188.51208,196.11787,0.0107,-1.083,-0.1533,-0.257,-5.165,0.757,11.849,-12.587,14.549,51
0.6748,-0.6153,-0.2301,0.3361,3.831546,-87.40215,190.36197,199.03494,0.1875,-1.1245,-0.102,-0.207,-4.21,1.493,10.799,-2.987,23.699,51
0.6671,-0.6113,-0.2382,0.3528,5.135544,-87.95353,191.3842,200.28053,0.2451,-1.1181,-0.0825,-0.187,-3.885,1.643,10.799,-2.987,23.699,51
0.6522,-0.6044,-0.2505,0.3828,6.415205,-89.09233,193.55914,202.76361,0.3056,-1.0361,-0.0595,-0.113,-3.136,1.736,10.799,-2.987,23.699,51
0.6455,-0.6014,-0.255,0.3955,7.636131,-89.61384,194.56786,203.89774,0.3022,-1.0014,-0.0698,-0.058,-2.751,1.687,10.799,-2.987,23.699,51
0.6396,-0.5989,-0.2582,0.4067,8.672142,-90.088844,195.54755,205.00388,0.2827,-0.9643,-0.0708,0.022,-2.304,1.616,10.799,-2.987,23.699,51
0.6348,-0.5967,-0.2597,0.4164,9.489901,-90.46821,196.5078,206.17659,0.2866,-0.9521,-0.0737,0.159,-1.826,1.541,10.799,-2.987,23.699,51
0.631,-0.595,-0.2596,0.4246,10.021287,-90.77097,197.4609,207.39325,0.289,-0.9165,-0.0659,0.279,-1.313,1.493,10.799,-2.987,23.699,51
0.6282,-0.5942,-0.2575,0.4311,10.27675,-91.01763,198.47318,208.67422,0.2924,-0.8618,-0.062,0.377,-0.737,1.455,10.799,-2.987,23.699,51
0.6257,-0.602,-0.2285,0.4401,8.940498,-91.53439,203.54662,214.50874,0.2641,-0.7617,-0.0195,0.491,1.721,1.278,10.799,-2.987,23.699,51
0.6271,-0.6065,-0.2168,0.4378,8.3720255,-91.506645,204.98059,216.00168,0.2187,-0.7529,-0.0307,0.534,2.273,1.23,10.799,-2.987,23.699,51
0.6291,-0.6119,-0.2037,0.4337,8.045105,-91.42156,206.45386,217.44516,0.1469,-0.7495,-0.0571,0.55,2.769,1.191,10.799,-2.987,23.699,51
0.6343,-0.6238,-0.1737,0.4222,8.734801,-90.991844,209.56165,220.47357,-0.0541,-0.7768,-0.125,0.716,3.441,1.15,10.799,-2.987,23.699,51
0.6378,-0.6291,-0.1572,0.4155,9.815412,-90.516464,211.0806,222.10962,-0.1748,-0.7993,-0.1606,0.946,3.6,1.119,10.799,-2.987,23.699,51
0.6481,-0.6352,-0.1222,0.4017,12.940321,-88.64522,213.6773,225.57251,-0.4243,-0.9038,-0.2158,1.996,3.5,0.946,31.799,0.313,12.299,51
0.6559,-0.6348,-0.1043,0.3946,14.637111,-87.09796,214.52686,227.17905,-0.5083,-0.8305,-0.1352,2.479,3.417,0.676,31.799,0.313,12.299,51
0.6715,-0.6344,-0.074,0.3754,17.531527,-84.40889,215.32677,228.40553,-0.6064,-0.6196,0.0278,1.838,3.416,-0.239,31.799,0.313,12.299,51
0.6783,-0.6488,-0.0352,0.3429,21.721418,-83.47949,217.94485,228.89941,-0.6464,-0.7275,0.1293,-0.32,1.851,0.58,31.799,0.313,12.299,51
0.6744,-0.6535,-0.029,0.3424,22.45175,-83.76748,219.28918,229.89398,-0.6557,-0.8061,0.1611,-0.77,1.212,0.957,31.799,0.313,12.299,51
0.6629,-0.6622,-0.0226,0.3483,22.588627,-84.716,222.07321,232.28284,-0.7006,-1.0444,0.102,-1.163,0.03,1.33,31.799,0.313,12.299,51
0.6573,-0.6648,-0.0213,0.3541,22.54187,-85.059525,223.32487,233.62527,-0.6894,-1.1074,0.0908,-0.996,-0.456,1.379,31.799,0.313,12.299,51
0.6486,-0.6658,-0.0239,0.3678,21.751102,-85.52383,224.84052,235.71506,-0.6103,-1.0834,0.0825,-0.663,-1.268,0.87,31.799,0.313,12.299,51
0.6458,-0.665,-0.0287,0.3738,21.032314,-85.843185,224.89719,236.02632,-0.5644,-1.1181,0.0844,-0.606,-1.535,0.37,31.799,0.313,12.299,51
0.6442,-0.6634,-0.0351,0.3788,19.43074,-86.17109,224.53568,235.87685,-0.5195,-1.1933,0.0883,-0.479,-1.658,-0.093,31.799,0.313,12.299,51
0.643,-0.6593,-0.0493,0.3864,18.680761,-86.77953,223.24286,234.88255,-0.4912,-1.2744,0.1142,-0.34,-1.588,-0.487,31.799,0.313,12.299,51
0.6414,-0.6582,-0.0564,0.3899,18.094955,-87.24182,222.7395,234.37743,-0.4838,-1.2221,0.1406,-0.595,-1.526,-0.383,31.799,0.313,12.299,51
0.6371,-0.6592,-0.0631,0.3942,17.944912,-88.039566,222.74484,234.15659,-0.4326,-1.1152,0.2016,-1.202,-1.429,0.009,-15.287,-0.887,7.499,51
0.6284,-0.6638,-0.0681,0.3996,18.231787,-89.343956,223.71565,234.53069,-0.4062,-1.0249,0.2211,-2.106,-1.135,0.803,-15.287,-0.887,7.499,51
0.6172,-0.6699,-0.0714,0.4062,18.600588,-90.83054,225.3421,235.44734,-0.4086,-1.2729,0.0541,-2.49,-0.974,1.409,-15.287,-0.887,7.499,51
0.6104,-0.6747,-0.0708,0.4086,18.554651,-91.67474,226.61836,236.20486,-0.4746,-1.7109,-0.2348,-0.233,0.266,0.128,-15.287,-0.887,7.499,51
0.6117,-0.6746,-0.0716,0.4068,18.137608,-91.67454,226.2797,235.73093,-0.4877,-1.5561,0.0166,0.083,0.17,-0.452,-15.287,-0.887,7.499,51
0.6162,-0.6734,-0.0726,0.4016,17.796923,-91.42817,225.29222,234.57123,-0.4072,-1.4189,0.1162,0.624,0.557,-1.187,-15.287,-0.887,7.499,51
0.6233,-0.672,-0.0718,0.3932,17.572596,-90.89956,224.00854,233.13078,-0.3076,-1.3022,0.0869,1.088,1.264,-1.556,-15.287,-0.887,7.499,51
0.6324,-0.67,-0.0699,0.3822,17.323595,-90.14601,222.41591,231.41048,-0.3657,-1.2104,0.083,1.515,1.718,-1.913,-15.287,-0.887,7.499,51
0.6609,-0.6619,-0.0718,0.3461,16.9414,-88.12837,216.14688,224.5908,-0.1152,-0.9838,0.2163,1.312,1.395,-2.526,-15.287,-0.887,7.499,51
0.669,-0.6594,-0.0744,0.3346,16.979837,-87.639305,213.96248,222.18959,-0.0283,-0.8847,0.2382,1.049,1.17,-2.411,-15.287,-0.887,7.499,51
0.6752,-0.6577,-0.0771,0.3246,17.020542,-87.316895,212.09293,220.08005,-0.0102,-0.8398,0.2475,0.73,0.963,-2.199,-15.287,-0.887,7.499,51
0.6846,-0.6551,-0.0824,0.3085,17.807886,-86.840096,208.97446,216.59418,0.0087,-0.8798,0.2119,0.448,0.697,-1.505,-15.287,-0.887,7.499,51
0.6912,-0.6536,-0.0831,0.2967,17.865696,-86.37398,207.12456,214.55887,-0.1689,-0.8227,0.2231,0.128,0.361,-0.441,-15.287,-0.887,7.499,51
0.6911,-0.6539,-0.0933,0.293,16.613337,-86.83422,205.42517,212.44199,-0.2475,-0.8227,0.1796,-0.347,-0.594,-0.621,-21.287,-3.587,9.299,51
0.6912,-0.6534,-0.0982,0.2926,16.21086,-86.95648,204.69202,211.635,-0.2446,-0.8759,0.121,-0.223,-0.674,-0.733,-21.287,-3.587,9.299,51
0.6927,-0.6514,-0.1033,0.2916,15.889183,-86.83895,203.67503,210.71188,-0.207,-0.9404,0.062,0.191,-0.691,-0.96,-21.287,-3.587,9.299,51
0.6963,-0.6475,-0.1086,0.2898,15.769481,-86.38786,202.28334,209.65489,-0.1308,-0.9321,0.0581,0.69,-0.671,-1.237,-21.287,-3.587,9.299,51
0.7085,-0.6359,-0.1176,0.2822,16.473545,-84.689575,198.77058,207.2779,0.0483,-0.8095,0.101,1.429,-0.191,-1.742,-21.287,-3.587,9.299,51
0.7158,-0.6299,-0.1205,0.2759,17.337437,-83.67696,196.92094,205.98846,0.0976,-0.7656,0.1333,1.523,0.23,-1.866,-21.287,-3.587,9.299,51
0.7235,-0.6243,-0.1219,0.2679,18.405523,-82.628494,195.13107,204.67163,0.083,-0.7934,0.0629,1.529,0.706,-1.937,-21.287,-3.587,9.299,51
0.7491,-0.6103,-0.1109,0.2324,23.602646,-79.2527,190.91237,201.02434,-0.0288,-0.6728,0.1381,0.792,2.018,-1.008,-21.287,-3.587,9.299,51
0.7526,-0.6105,-0.104,0.2233,24.955711,-78.897064,190.76306,200.5355,-0.121,-0.7094,0.0942,0.535,2.289,-0.692,-21.287,-3.587,9.299,51
0.7553,-0.6117,-0.0957,0.2146,26.344818,-78.67179,190.93063,200.25723,-0.206,-0.7368,0.0708,0.347,2.512,-0.403,-21.287,-3.587,9.299,51
0.7574,-0.6134,-0.0862,0.2061,27.723007,-78.51812,191.3329,200.1461,-0.2963,-0.7607,0.0561,0.245,2.645,-0.183,-21.287,-3.587,9.299,51
0.761,-0.6165,-0.0664,0.1903,30.421055,-78.21332,192.38947,200.18861,-0.4394,-0.79,0.0766,0.328,2.57,-0.111,-21.287,-3.587,9.299,51
0.7632,-0.617,-0.0574,0.1826,31.713827,-77.95565,192.75986,200.12476,-0.4882,-0.7744,0.102,0.48,2.4,-0.275,-21.287,-3.587,9.299,51
0.7694,-0.6149,-0.0436,0.1668,34.094017,-77.13174,192.70831,199.40244,-0.5209,-0.7387,0.2006,0.791,1.924,-0.774,-24.887,-6.437,7.349,51
0.7731,-0.6128,-0.0388,0.1588,35.990196,-76.63388,192.33592,198.76213,-0.5268,-0.7065,0.2382,0.866,1.683,-0.974,-24.887,-6.437,7.349,51
0.7794,-0.6086,-0.0326,0.1446,36.64144,-75.78231,191.37744,197.35274,-0.5244,-0.7231,0.2705,0.663,1.172,-0.986,-24.887,-6.437,7.349,51
0.7812,-0.6076,-0.0305,0.1395,37.08927,-75.55956,191.05357,196.83502,-0.5224,-0.7275,0.2436,0.414,0.923,-0.778,-24.887,-6.437,7.349,51
0.7819,-0.6076,-0.0285,0.1361,37.349403,-75.49616,190.95648,196.56198,-0.5053,-0.7641,0.246,0.106,0.707,-0.466,-24.887,-6.437,7.349,51
0.7814,-0.6087,-0.0263,0.1344,37.496475,-75.601944,191.13118,196.56982,-0.4804,-0.8027,0.2602,-0.212,0.563,-0.114,-24.887,-6.437,7.349,51
0.7798,-0.611,-0.0235,0.1339,37.604362,-75.87329,191.58171,196.83327,-0.4487,-0.8388,0.2792,-0.515,0.532,0.2,-24.887,-6.437,7.349,51
0.774,-0.6184,-0.0157,0.1344,37.887745,-76.78705,193.11858,197.88683,-0.3725,-0.975,0.3232,-0.99,0.715,0.615,-24.887,-6.437,7.349,51
0.7703,-0.6232,-0.0112,0.1343,38.167114,-77.38158,193.99965,198.46536,-0.3735,-1.0336,0.3256,-1.101,0.849,0.672,-24.887,-6.437,7.349,51
0.7667,-0.6279,-0.0064,0.1334,38.55982,-77.955055,194.83685,198.97792,-0.3969,-1.143,0.3188,-1.072,0.991,0.593,-24.887,-6.437,7.349,51
0.7569,-0.6403,0.0078,0.1301,39.35553,-79.429726,197.20084,200.47275,-0.7045,-1.5551,0.0834,-1.034,0.872,0.579,-24.887,-6.437,7.349,51
0.7538,-0.6438,0.0116,0.1304,39.387165,-79.84806,198.00116,201.0831,-0.832,-1.5874,0.0156,-0.85,0.661,0.618,-24.887,-6.437,7.349,51
0.7513,-0.6465,0.0142,0.1317,39.167526,-80.16778,198.70349,201.6809,-0.872,-1.5375,0.059,-0.684,0.304,0.608,-24.887,-6.437,7.349,51
0.7489,-0.6487,0.0147,0.1342,38.54213,-80.47799,199.23029,202.19238,-0.791,-1.4624,0.246,-0.652,-0.191,0.51,-24.887,-6.437,7.349,51
0.7458,-0.6515,0.0117,0.1382,37.405884,-80.97506,199.48174,202.50522,-0.6875,-1.3964,0.3164,-0.931,-0.903,0.291,-24.887,-6.437,7.349,51
0.7418,-0.6549,0.0043,0.1441,35.801003,-81.698616,199.39073,202.55023,-0.5234,-1.3955,0.2509,-1.288,-1.819,0.02,-16.487,-10.787,15.449,51
0.7374,-0.6579,-0.0068,0.1522,33.829655,-82.499214,199.04868,202.41667,-0.3686,-1.3984,0.1582,-1.383,-2.714,-0.138,-16.487,-10.787,15.449,51
0.7333,-0.6597,-0.0202,0.1627,31.623768,-83.21014,198.62555,202.28276,-0.2802,-1.3989,0.082,-1.233,-3.403,-0.094,-16.487,-10.787,15.449,51
0.7298,-0.6598,-0.0345,0.1753,29.315348,-83.73142,198.2501,202.29172,-0.2456,-1.3334,0.0351,-0.911,-3.867,0.069,-16.487,-10.787,15.449,51
0.7238,-0.6564,-0.0641,0.2024,24.646564,-84.40541,197.405,202.3741,-0.2021,-1.1049,0.0317,-0.527,-4.183,0.114,-16.487,-10.787,15.449,51
0.7209,-0.6536,-0.0791,0.216,22.28872,-84.64859,196.90349,202.37338,-0.1684,-1.0712,0.0107,-0.362,-4.223,0.076,-16.487,-10.787,15.449,51
0.7154,-0.6453,-0.1091,0.2443,17.446383,-84.88102,195.85847,202.542,0.0126,-1.0097,0.0214,-0.066,-4.407,0.238,-16.487,-10.787,15.449,51
0.7123,-0.6402,-0.124,0.2593,12.614575,-84.94552,195.39777,202.7811,0.1049,-0.9921,0.0249,-0.028,-4.507,0.384,-16.487,-10.787,15.449,51
0.7037,-0.6304,-0.1514,0.2904,10.360734,-85.28613,195.04507,203.74236,0.2583,-0.9404,0.0756,-0.215,-4.311,0.843,-16.487,-10.787,15.449,51
0.6991,-0.6252,-0.163,0.3061,4.3819485,-85.43972,195.14328,204.54294,0.2294,-1,0.0107,0.005,-4.155,1.03,-16.487,-10.787,15.449,51
0.6806,-0.6062,-0.1902,0.3646,4.135109,-86.00472,197.4651,209.79346,0.0869,-0.8085,-0.0019,0.158,-2.66,1.607,-16.487,-10.787,15.449,51
0.6707,-0.6037,-0.1923,0.3855,4.6056247,-86.72421,199.67078,212.62338,0.1064,-0.7514,0.0112,-0.208,-1.436,1.647,-16.487,-10.787,15.449,51
0.6658,-0.6045,-0.1913,0.3932,5.11372,-87.19792,200.90889,213.8768,0.1079,-0.7749,-0.0097,-0.333,-0.953,1.608,-16.487,-10.787,15.449,51
0.6615,-0.6054,-0.1894,0.3999,5.7436013,-87.597855,202.12355,215.13016,0.121,-0.8037,-0.0034,-0.233,-0.668,1.539,-32.537,-23.537,8.999,51
0.6585,-0.6058,-0.1863,0.4056,6.388279,-87.79877,203.24683,216.45476,0.1728,-0.8403,0.0131,0.033,-0.367,1.414,-32.537,-23.537,8.999,51
0.657,-0.6061,-0.1815,0.4097,7.055689,-87.79668,204.30074,217.8222,0.1958,-0.8242,0.0024,0.339,0.102,1.29,-32.537,-23.537,8.999,51
0.658,-0.6101,-0.1558,0.4127,9.51357,-87.078186,207.79532,222.2152,0.1328,-0.6704,-0.0175,0.613,1.667,1.263,-32.537,-23.537,8.999,51
0.6583,-0.6138,-0.1435,0.4112,10.746933,-86.84441,209.37868,223.82727,0.0424,-0.6655,-0.0405,0.527,2.186,1.436,-32.537,-23.537,8.999,51
0.658,-0.6183,-0.1297,0.4095,12.150188,-86.61281,211.22575,225.64001,-0.0869,-0.6713,-0.0585,0.462,2.449,1.653,-32.537,-23.537,8.999,51
0.6538,-0.6329,-0.0869,0.4052,16.680988,-85.82073,217.29156,231.5211,-0.5009,-0.7119,-0.0795,0.282,2.368,1.909,-32.537,-23.537,8.999,51
0.6489,-0.6419,-0.0605,0.4038,19.536606,-85.16857,221.26572,235.44269,-0.6015,-0.7319,-0.0649,0.217,2.093,1.79,-32.537,-23.537,8.999,51
0.6466,-0.6457,-0.0485,0.4031,20.742756,-84.76684,223.03836,237.21988,-0.6694,-0.7631,-0.0825,0.243,1.918,1.632,-32.537,-23.537,8.999,51
0.645,-0.6484,-0.038,0.4024,21.687132,-84.28938,224.49324,238.7327,-0.7187,-0.8154,-0.0859,0.364,1.643,1.372,-32.537,-23.537,8.999,51
0.6468,-0.6482,-0.0183,0.4013,23.44206,-82.49705,226.39307,241.21806,-0.746,-0.9775,-0.0336,0.76,0.523,0.515,-32.537,-23.537,8.999,51
0.6413,-0.6433,-0.0173,0.4177,23.36818,-81.74401,227.48042,243.91336,-0.2353,-1.0766,0.2475,-0.751,-0.454,0.484,-28.787,29.849,17.849,51
0.634,-0.648,-0.0196,0.4214,23.479755,-82.71734,228.43091,244.624,-0.2685,-1.2094,0.2338,-0.467,0.043,0.193,-28.787,29.849,17.849,51
0.6328,-0.6496,-0.0189,0.4208,23.662113,-82.893555,228.7049,244.7294,-0.3349,-1.2353,0.2143,-0.309,0.308,0.123,-28.787,29.849,17.849,51
0.6312,-0.6537,-0.0145,0.4171,24.285543,-83.07856,229.43929,244.968,-0.4809,-1.2729,0.1928,-0.154,0.831,0.149,-28.787,29.849,17.849,51
0.6309,-0.656,-0.011,0.4139,24.592611,-83.085754,229.849,245.05325,-0.5742,-1.2944,0.1708,-0.048,1.069,0.084,-28.787,29.849,17.849,51
0.6314,-0.6583,-0.0076,0.4096,24.823236,-83.09342,230.11736,244.91888,-0.6645,-1.2949,0.1679,0.056,1.231,-0.142,-28.787,29.849,17.849,51
0.633,-0.6604,-0.0046,0.4038,24.93591,-83.1121,230.1468,244.44644,-0.7392,-1.3134,0.1777,0.175,1.344,-0.468,-28.787,29.849,17.849,51
0.6354,-0.6623,-0.0026,0.3969,24.930122,-83.203354,229.91505,243.62848,-0.7949,-1.3134,0.1748,0.233,1.372,-0.823,-28.787,29.849,17.849,51
0.6429,-0.6646,-0.0022,0.3805,24.48105,-83.51283,228.51022,240.93703,-0.7656,-1.1796,0.1079,0.432,1.153,-1.518,-28.787,29.849,17.849,51
0.648,-0.6645,-0.0042,0.372,24.063898,-83.66293,227.29689,239.14148,-0.6665,-1.1254,0.0898,0.557,0.896,-1.792,-28.787,29.849,17.849,51
0.6598,-0.6611,-0.0119,0.3569,22.941088,-83.742485,224.13016,235.19035,-0.4404,-1.041,0.0644,0.789,0.217,-2.003,-28.787,29.849,17.849,51
0.6659,-0.6582,-0.0174,0.3507,22.296186,-83.69573,222.32028,233.17465,-0.3085,-0.9887,0.1005,0.823,-0.095,-1.986,28.649,28.049,24.299,51
0.6717,-0.6549,-0.0235,0.3453,21.665878,-83.61341,220.48506,231.22343,-0.1943,-0.9594,0.1416,0.771,-0.311,-1.903,28.649,28.049,24.299,51
0.6769,-0.6516,-0.0297,0.3408,20.652779,-83.51481,218.7476,229.43785,-0.1137,-0.9306,0.1723,0.701,-0.436,-1.74,28.649,28.049,24.299,51
0.686,-0.6451,-0.0404,0.3338,20.316925,-83.16124,215.73457,226.50809,-0.0224,-0.8833,0.2412,0.621,-0.42,-1.303,28.649,28.049,24.299,51
0.6898,-0.6422,-0.0444,0.331,20.133102,-82.93709,214.5311,225.38855,-0.0004,-0.8642,0.2768,0.573,-0.306,-1.098,28.649,28.049,24.299,51
0.6929,-0.6401,-0.0471,0.3284,20.03234,-82.74165,213.61046,224.515,0.0151,-0.8432,0.3085,0.504,-0.161,-0.952,28.649,28.049,24.299,51
0.6957,-0.6383,-0.0492,0.3256,19.988625,-82.55775,212.79132,223.71405,0.0273,-0.8232,0.3125,0.444,-0.024,-0.872,28.649,28.049,24.299,51
0.6981,-0.637,-0.0509,0.3226,19.984001,-82.42402,212.06758,222.95818,0.0229,-0.8198,0.3256,0.368,0.085,-0.829,28.649,28.049,24.299,51
0.7004,-0.636,-0.0524,0.3194,19.98863,-82.31276,211.377,222.20616,0.0214,-0.8183,0.3066,0.295,0.151,-0.816,28.649,28.049,24.299,51
0.7042,-0.635,-0.0552,0.3125,20.12771,-82.22449,210.09424,220.68993,-0.0341,-0.831,0.2353,0.165,0.275,-0.801,28.649,28.049,24.299,51
0.706,-0.6348,-0.0562,0.3087,20.282248,-82.19464,209.49442,219.93967,-0.0688,-0.8354,0.1933,0.151,0.358,-0.818,28.649,28.049,24.299,51
0.7203,-0.631,-0.0568,0.2822,22.352673,-81.27611,205.81592,215.56284,-0.1054,-0.7773,0.0981,0.654,0.86,-1.132,28.649,28.049,24.299,51
0.7244,-0.6294,-0.0562,0.2752,23.04372,-80.9126,204.88612,214.51208,-0.1,-0.7622,0.1108,0.728,0.952,-1.216,28.649,28.049,24.299,51
0.7288,-0.6276,-0.0551,0.2678,23.817963,-80.492325,203.95839,213.46465,-0.1088,-0.7714,0.1069,0.793,1.065,-1.242,28.649,28.049,24.299,51
0.7332,-0.6259,-0.0536,0.26,24.678457,-80.06964,203.05612,212.4131,-0.1337,-0.7661,0.122,0.83,1.19,-1.233,21.749,29.699,28.049,51
0.7376,-0.6242,-0.0515,0.252,25.58832,-79.62672,202.22069,211.41103,-0.1606,-0.7451,0.1245,0.833,1.312,-1.193,21.749,29.699,28.049,51
0.7452,-0.6219,-0.0457,0.2359,27.488115,-78.87418,200.89365,209.61871,-0.2216,-0.7451,0.1342,0.693,1.487,-0.995,21.749,29.699,28.049,51
