q0,q1,q2,q3,MotionDeg,Roll,Pitch,Yaw,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,0
0.5904,-0.4459,0.4481,-0.5016,16.416737,-82.371414,187.79599,160.10747,-0.1557,-1.1196,0.2924,-0.247,-0.154,-0.203,-23.687,-12.887,-30.437,32
0.2957,0.054,0.7837,-0.5433,0.11372978,-58.592674,248.61575,147.73064,-0.5297,-0.8398,-0.2285,-0.018,-0.001,-0.014,-1.787,-1.187,32.099,29
0.2963,-0.2774,0.5745,-0.7106,24.402805,-98.7172,174.80392,166.0325,0.0185,-1.3383,0.3876,-0.365,-0.333,0.076,-2.55,26.999,-9.737,24
0.1501,-0.2084,-0.6105,0.7491,0.66231614,-102.02109,192.60725,175.71445,-0.1445,-0.9804,0.1738,-0.003,-0.02,-0.01,-21.587,-1.637,-16.35,41
0.5113,-0.3114,-0.503,0.6233,6.5363393,-82.46798,168.9114,214.97119,0.3959,-0.9287,0.1582,0.359,-0.767,0.627,2.999,25.349,4.664,36
0.3526,-0.241,-0.5918,0.6835,24.949919,-90.56793,171.50208,203.42383,-0.0424,-1.3071,0.2353,-0.211,0.224,0.699,17.399,-8.237,4.499,41
0.7269,-0.6634,0.1031,0.1436,10.141779,-79.09908,214.44995,215.54625,-0.2368,-0.5791,0.1513,0.243,0.532,-0.532,1.039,29.558,-30.265,26
0.558,-0.4358,0.4124,-0.5731,12.810439,-87.444855,176.48392,147.55714,-0.0649,-0.7646,0.3408,0.233,1.115,-0.485,-16.823,14.539,-5.708,4
0.5915,-0.6176,0.1413,-0.4985,31.031792,-91.54985,138.90399,121.387634,-0.4023,-0.9492,0.0751,-0.777,0.413,-0.756,10.349,-16.187,-30.587,17
0.7607,-0.6045,0.09,-0.2184,33.52245,-77.51272,168.41156,158.43758,-0.0727,-1.4257,0.4946,-0.133,1.168,0.173,30.449,-24.587,0.599,37
0.5801,-0.665,0.3253,-0.3394,23.435009,-96.51139,170.63596,185.03252,0.1767,-1.2065,-0.1049,-0.118,-0.799,0.102,31.747,-23.369,-6.085,20
0.662,-0.5646,0.275,-0.4088,3.8705988,-85.42332,170.79016,154.69441,0.1201,-1.0444,0.1113,0.331,-0.608,0.741,19.649,-7.787,21.599,21
0.5465,-0.7033,0.1062,-0.442,13.137745,-101.560326,125.79736,123.40669,0.3496,-1.083,0.1455,-1.241,1.184,-1.107,28.282,-32.111,11.009,5
0.6335,-0.4181,0.4851,-0.434,4.6992235,-73.1495,204.09583,167.07425,-0.1162,-0.791,-0.0009,0.224,-1.304,0.975,1.199,32.249,-11.687,30
0.6779,-0.5851,0.3416,-0.2848,0.8136531,-81.19954,193.69704,181.35303,-0.1635,-0.9936,0.0874,-0.038,-0.133,-0.003,12.415,29.223,-24.474,44
0.6642,-0.5516,0.3544,-0.3588,34.068092,-81.93668,187.52507,171.3572,0.0043,-0.7753,0.1298,-0.32,-0.519,-1.061,-2.1,-18.287,-32.237,3
0.641,-0.4148,0.4818,-0.4297,26.096355,-72.291824,204.73758,166.59113,0.0014,-0.8623,0.0415,0.466,-1.245,1.902,-31.037,-6.737,25.049,28
0.6826,-0.6158,0.1977,-0.34,9.403003,-86.64956,165.41461,155.35097,0.5947,-0.9833,0.2304,-0.275,-0.036,-0.287,6.149,20.549,-15.437,9
0.7411,-0.596,-0.1189,0.285,4.9754763,-78.6447,194.77524,207.97818,-0.2768,-0.9677,0.1704,-0.041,-0.311,-0.113,-21.866,0.634,-13.001,15
0.6525,-0.5094,0.3906,-0.4025,0.48330498,-80.16126,189.69237,167.43681,-0.124,-1.0097,0.1884,-0.003,-0.057,-0.015,-25.637,-0.887,16.799,32
0.726,-0.6589,0.1338,0.1439,12.765466,-76.91844,218.62302,218.9337,-0.3925,-0.7778,0.1845,0.076,0.6,-0.475,-19.66,-20.528,-18.415,26
0.6801,-0.4213,0.4501,-0.3965,9.863461,-69.52865,205.29462,166.27753,-0.1831,-0.9672,-0.0351,0.054,-0.401,0.423,25.499,-20.687,25.949,30
0.0869,-0.0202,-0.561,0.8229,5.3433237,-109.44352,174.62706,201.154,0.0722,-0.7763,0.5473,-0.988,-0.857,-1.123,22.349,-5.237,1.213,49
0.742,-0.6672,0.0636,-0.0005,4.518025,-83.34674,189.72925,188.6743,-0.102,-0.7714,-0.0048,0.305,-0.551,0.387,1.949,-24.887,-21.887,14
0.6539,-0.3199,0.623,-0.2857,23.669863,-50.776936,243.6424,181.75284,-0.7246,-0.663,0.0898,-0.13,-0.26,-0.051,-6.6,-13.337,13.049,48
0.0598,-0.0951,-0.6015,0.7908,6.7135563,-105.57798,187.13934,176.89186,-0.0649,-0.7163,0.1489,0.551,-0.363,0.915,10.349,23.849,-25.487,7
0.3321,-0.3083,0.5749,-0.6811,17.341694,-96.15973,176.19778,167.32632,-0.1064,-1.1791,-0.0244,0.25,-1.678,0.451,-9.3,26.099,-6.287,24
0.7643,-0.6119,0.1992,-0.0407,28.82976,-74.08546,204.52843,196.55966,-0.0043,-1.0424,-0.3178,-0.271,-2.053,1.258,-14.7,27.449,-4.637,17
0.2494,-0.0836,0.6211,-0.7381,12.525525,-91.48088,197.45798,147.12593,-0.2597,-0.8706,0.1948,-0.101,-0.591,-0.236,-23.987,-10.637,18.149,33
0.3536,-0.3298,-0.6225,0.6152,13.769931,-88.51645,176.08176,182.73476,-0.0175,-0.9228,0.1699,-0.032,1.54,-1.893,5.39,7.999,-13.847,12
0.8183,-0.507,-0.0577,0.2643,21.648365,-63.252277,193.38724,211.06306,-0.144,-0.8247,0.2792,0.701,-0.178,0.814,-16.8,-20.537,-31.487,6
0.2663,-0.189,0.6228,-0.7108,14.527866,-93.430824,186.26091,162.26549,-0.0537,-1.0659,0.496,0.014,-0.398,-1.013,-28.487,-1.937,-0.45,38
0.754,-0.5942,0.2768,-0.0396,5.9213533,-69.711395,215.99005,203.57288,-0.3242,-0.8173,0.1572,-0.414,-0.835,-0.234,-6.6,4.664,-5.237,3
0.0197,0.2316,0.6612,-0.7132,44.015686,-89.826195,218.5877,138.17923,-0.2934,-0.7592,0.0522,-0.477,-1.598,0.59,-18.137,-7.187,-16.187,29
0.1704,-0.452,-0.5293,0.6974,22.59484,-106.722534,227.17351,137.44612,-0.1752,-0.8422,-0.0278,-0.342,0.42,0.42,22.656,2.202,-27.84,12
0.4059,-0.3218,0.548,-0.6566,9.614488,-91.98655,182.1419,158.05478,0.2602,-1.1582,0.2377,-0.65,0.209,0.018,10.799,28.799,-22.187,24
0.2361,-0.5306,0.4647,-0.6683,12.938798,-113.484726,128.02524,216.19331,0.0224,-1.1669,-0.0776,-0.654,-0.732,-0.549,10.186,21.449,10.813,1
0.1823,-0.4158,-0.5473,0.703,18.420765,-105.96017,220.10764,146.73448,-0.1328,-1.5258,-0.0424,2.439,-3.764,-1.372,-14.846,-22.737,25.139,12
0.1936,-0.184,0.6342,-0.7255,16.307718,-96.77432,177.82341,173.81268,0,-1.3872,0.02,-0.675,-2.784,2.027,-9.828,32.44,-7.904,35
0.3095,-0.1739,-0.5998,0.7169,45.303604,-91.601776,168.57962,208.94388,-0.019,-0.9467,0.163,-0.155,-0.856,-0.117,-20.537,-10.937,1.649,40
0.5161,-0.3901,-0.5024,0.5735,21.85922,-85.6271,173.16139,201.82103,-0.184,-1.2729,0.2426,-0.409,-0.189,0.224,-28.637,-2.387,-30.587,46
0.3929,-0.4563,0.4721,-0.6437,14.551489,-103.76291,158.44995,168.6493,0.1113,-1.0585,0.1538,0.145,-0.607,1.529,18.299,-25.187,-20.987,28
0.048,-0.226,-0.6372,0.7352,19.288391,-97.202965,208.04543,150.18167,-0.1113,-0.8261,-0.1215,-0.05,-0.233,1.823,1.199,-5.087,12.299,40
0.7382,-0.6724,0.0021,-0.0531,5.3807106,-84.53409,172.86415,172.06693,0.0507,-1.059,0.1572,-0.056,0.713,-0.495,19.499,-6.437,23.849,14
0.6077,-0.5113,0.347,-0.4986,15.087618,-87.472694,171.84233,151.2346,0.0385,-1.4023,0.2119,-0.201,-0.479,0.565,-28.65,-22.487,-7.187,21
0.4989,-0.3892,0.4849,-0.6036,10.846357,-88.82894,181.30714,153.85034,0.207,-1.5903,0.2724,0.24,0.894,-0.218,-6.6,-24.287,5.249,42
0.0779,0.0246,-0.7318,0.6765,17.9576,-84.15624,161.95107,194.87492,0.0478,-1.1484,-0.2231,-0.908,0.175,0.29,0.149,21.149,-10.187,10
0.3833,-0.3596,0.4295,-0.7342,15.358452,-103.87093,163.5114,138.07166,-0.059,-0.7094,0.2656,-0.137,0.309,-0.333,19.649,-25.337,-8.687,43
0.7399,-0.6726,0.0059,-0.0015,3.1348286,-84.5409,180.70256,180.5983,0.4184,-0.9716,0.2983,-0.472,0.362,-0.615,-7.5,30.749,-8.387,14
0.1295,0.2155,0.7189,-0.6479,29.218084,-73.66705,236.12375,131.77481,-0.1533,-0.9794,-0.1704,-1.397,-1.19,0.876,-0.433,-23.099,-15.264,29
0.4427,0.0173,0.6109,-0.656,20.382957,-62.810017,228.44797,124.26081,-0.3173,-0.7348,0.0991,0.561,-0.191,2.028,31.764,23.12,11.235,35
0.4963,-0.5188,0.3703,-0.5893,33.49308,-100.397865,156.78094,150.66559,-0.1787,-1.1118,0.2319,-0.221,2.521,-1.387,7.799,-28.037,-25.037,31
0.6621,-0.3274,0.6269,-0.2477,21.001223,-48.165936,247.51006,185.68025,-0.6816,-0.8212,-0.1132,-0.774,-1.004,0.211,10.349,-0.887,4.949,48
0.1873,-0.0872,0.6219,-0.7552,19.487331,-96.89503,189.56068,156.63641,-0.2651,-0.7832,0.1953,0.347,0.498,-0.304,-1.992,13.346,-5.995,45
0.2229,-0.1537,-0.5909,0.7598,5.0024242,-99.85656,177.27173,202.2795,0.4287,-1.2231,0.0986,0.496,-1.426,-0.188,-29.15,23.87,21.874,18
0.5798,-0.3449,0.5249,-0.5187,16.954323,-74.29906,203.41866,157.85487,-0.2319,-1.0097,0.1909,0.086,0.754,0.02,8.699,10.813,30.149,30
0.7963,-0.5694,-0.1202,0.1645,7.8921976,-71.97772,179.64487,191.01785,-0.1416,-0.8999,0.2583,0.213,-0.228,0.405,0.449,-11.987,14.999,6
0.7187,-0.5899,0.2647,-0.2555,7.609806,-79.86702,187.77188,174.63544,0.0229,-0.8266,0.0258,0.157,-0.092,-0.131,-17.25,-6.437,-11.087,8
0.6868,-0.3659,0.5938,-0.2039,15.081419,-48.434727,245.9833,190.7055,-0.7094,-0.9062,-0.0932,0.172,0.813,0.64,32.699,20.699,16.199,48
0.5574,-0.384,-0.5946,0.4337,15.676815,-70.773605,143.41447,182.31447,0.0922,-1.2197,-0.0175,-0.34,-0.81,-0.171,-30.885,-1.082,23.019,16
0.6176,-0.6926,0.0909,-0.3611,8.037286,-95.10229,138.49106,135.34125,0.2114,-0.9946,-0.0068,0.697,-0.998,0.043,-28.754,-27.167,-0.596,5
0.4411,-0.5617,-0.2838,0.6397,25.19732,-109.88355,222.3905,228.09506,-0.1406,-0.8408,-0.0234,0.268,0.494,0.871,-24.578,-30.436,5.785,23
0.1444,-0.1777,-0.6799,0.6965,26.011623,-91.82712,185.79083,175.20116,-0.2421,-1.1445,-0.08,0.347,1.309,0.258,23.249,28.664,9.149,40
0.613,-0.4542,0.4758,-0.4374,27.933832,-77.6681,198.62639,170.1254,-0.1958,-1.2426,0.1289,0.129,-0.543,0.472,24.852,-0.026,16.025,44
0.4729,-0.434,0.5269,-0.5569,0.79176426,-89.56649,181.60495,172.08371,-0.0864,-0.9682,0.0576,0.08,-0.05,-0.077,26.999,4.513,22.199,28
0.6198,-0.4294,0.4652,-0.4635,5.445296,-76.88505,196.95981,163.41724,0.1445,-0.9028,0.0922,0.045,1.274,-0.332,22.049,-21.287,27.899,30
0.8225,-0.5205,0.2188,0.0673,20.060204,-58.12279,215.04024,206.3007,-0.1694,-0.8178,0.2187,0.126,0.433,0.247,2.999,-10.037,31.799,50
0.2205,-0.1817,0.6242,-0.727,20.846193,-96.504974,181.09995,167.78671,0.0039,-0.9619,0.1259,-0.318,1.508,-0.326,-9.587,-17.987,9.749,38
0.3066,-0.341,0.4335,-0.7756,25.243404,-112.24514,158.57753,144.59946,0.0058,-1.1298,0.5405,-0.324,0.244,-0.172,9.299,26.849,15.613,43
0.6347,-0.3915,0.5051,-0.4343,23.479101,-70.45323,208.56308,166.49525,0.0268,-1.1279,0.2666,-0.026,0.449,-0.438,-8.4,-7.187,-9.287,28
0.5336,-0.4592,0.5024,-0.5018,10.489245,-85.434654,188.02892,172.10652,0.0805,-0.9541,-0.0019,-0.058,-0.37,0.022,-3.75,17.414,-17.837,28
0.5655,-0.4257,0.4559,-0.5394,2.8348193,-84.137245,185.28523,156.2491,-0.0922,-0.9755,0.2856,-0.029,-0.155,-0.058,-7.05,-22.937,-8.1,47
0.2289,-0.166,-0.5829,0.7616,7.059423,-100.64843,178.73166,202.37683,0.1484,-0.7207,0.2841,0.904,0.313,0.211,11.349,-30.416,-10.975,18
0.4488,-0.4283,0.4913,-0.6112,12.658947,-95.497086,171.78693,163.58105,0.3696,-0.997,0.144,0.364,-1.879,0.805,0.299,25.049,17.699,42
0.4051,-0.1391,0.6796,-0.5954,14.643237,-71.28264,220.72574,153.62671,-0.354,-0.5961,-0.1254,0.491,0.466,-0.428,19.51,18.93,-9.013,13
0.8001,-0.5757,0.077,-0.1497,15.819734,-71.947365,175.75177,166.67908,-0.1489,-0.8432,0.2983,-0.001,0.635,-0.82,10.499,-17.087,12.899,50
0.485,-0.3175,0.5299,-0.6188,8.310619,-84.27639,191.18596,151.32846,-0.0703,-0.8188,0.5126,0.048,-0.091,-1.264,18.586,18.149,-31.337,42
0.3901,-0.4101,0.4975,-0.6572,24.091618,-100.76248,165.28047,165.07623,-0.1953,-1.1171,0.1899,0.027,-0.46,0.363,22.186,12.449,-24.437,47
0.4738,-0.3743,-0.5999,0.5247,5.072792,-80.15547,160.06453,184.71544,0.3935,-0.7719,0.103,0.332,2.274,0.578,-32.535,26.217,21.369,16
0.7634,-0.6109,0.2032,-0.0514,27.662107,-74.25531,203.86652,195.4935,-0.0913,-0.5927,-0.0722,-0.092,-2.725,1.305,-14.7,27.449,-4.637,17
0.2387,-0.217,0.5872,-0.7423,24.3185,-100.603485,176.05966,165.87862,0.0961,-0.8637,0.0078,0.229,-0.806,0.59,-28.5,-5.837,-11.687,25
0.7876,-0.5848,0.1898,0.0395,19.86086,-68.015045,211.02141,204.43335,-0.3388,-1.1225,0.3974,-0.727,0.825,-1.657,20.549,-31.337,23.399,37
0.2627,-0.1367,0.6132,-0.7322,7.9846153,-93.25948,191.51175,152.59053,-0.1245,-0.9838,0.2075,-0.048,-0.037,0.075,-13.779,9.544,-29.263,45
0.7853,-0.607,0.0371,-0.1152,12.5348015,-75.44295,172.59029,167.45294,-0.1088,-1.1137,0.2861,-0.418,-0.18,0.589,20.549,0.763,-3.75,50
0.6338,-0.4569,0.4467,-0.4357,9.45468,-77.29359,196.17322,166.33319,-0.0903,-1.0585,0.1015,0.081,-0.05,0.087,1.949,1.813,32.399,32
0.4374,-0.1431,0.7129,-0.529,6.779886,-63.43989,233.23564,159.04504,-0.5786,-0.8374,-0.0922,0.58,0.553,-0.192,-32.32,-24.556,-14.596,13
0.4658,0.0607,0.5724,-0.672,24.667114,-57.755383,229.38783,114.87937,-0.3144,-0.7153,0.4257,0.145,0.735,-1.953,8.827,-26.216,-20.864,35
0.7733,-0.6146,0.1253,-0.0918,20.01432,-76.83923,187.63684,181.12413,-0.1279,-1.2133,0.1372,0.031,-1.671,2.139,-24.737,-28.637,14.249,37
0.4994,-0.5715,-0.3258,0.5636,15.974563,-103.75113,211.40067,209.99966,-0.1967,-1.2192,0.2426,-0.003,0.453,-1.563,-2.228,28.65,-10.264,23
0.0084,0.2518,0.6693,-0.6988,44.623028,-88.16114,220.7894,137.46243,-0.1748,-0.7851,-0.1337,-1.828,-1.604,0.48,12.749,-30.137,28.649,29
0.6835,-0.6304,0.127,-0.3451,9.862436,-86.14193,154.85576,144.26163,0.6582,-0.6474,0.0849,1.061,1.541,0.735,24.232,17.075,16.859,5
0.3333,-0.287,0.6419,-0.6279,24.254702,-87.196594,187.639,174.51611,-0.1318,-0.6357,-0.0419,0.625,1.296,-0.8,-15.087,10.239,-1.881,34
0.6932,-0.5717,0.3093,-0.3111,6.9371095,-80.91901,187.2454,172.28972,-0.3579,-1.2568,0.2368,-0.264,-0.917,0.102,-7.05,19.949,-11.987,8
0.4721,0.0066,0.5722,-0.6704,21.14474,-61.72393,224.4283,119.60075,-0.1,-0.9365,0.4467,0.103,0.309,-1.696,19.37,11.143,-14.76,35
0.6328,-0.5185,0.3309,-0.4702,11.049997,-85.282074,173.66312,152.24747,-0.0747,-0.892,0.288,-0.023,0.028,-0.245,2.699,-23.837,-25.787,21
0.6161,-0.6839,0.1184,-0.3722,3.8620582,-95.78858,141.36826,138.69926,0.3525,-0.8017,0.143,-0.17,0.497,0.002,-29.654,-27.617,-1.946,5
0.5403,-0.4112,0.4211,-0.6012,17.240845,-87.89227,176.54713,144.17598,-0.1733,-0.9194,0.4521,0.296,0.96,-0.356,-20.423,15.889,-4.208,4
0.021,0.0442,-0.5677,0.8217,8.572688,-110.08118,171.8319,194.95134,0.1352,-0.8041,0.3291,0.408,-0.48,0.481,-14.987,-5.087,-31.637,49
0.7971,-0.5808,0.1005,-0.1304,12.784948,-72.6847,180.76797,171.923,-0.0087,-1.0917,0.2661,-0.252,-0.2,0.618,-11.25,14.563,12.149,50
0.4484,-0.3908,0.3973,-0.6987,5.261312,-98.21313,164.32037,132.47108,0.2099,-0.7543,0.2739,-0.081,0.152,0.473,-29.237,-6.437,30.749,43
0.2982,-0.3876,-0.5962,0.6365,8.293443,-95.931786,195.88298,169.38487,0.0136,-0.9985,-0.0688,0.078,-0.931,0.958,-6.743,0.102,-15.69,12
0.5493,-0.3971,0.5552,-0.4819,12.659795,-76.908775,204.0231,171.70393,0.1875,-0.5722,0.0209,-0.059,-1.43,0.917,32.012,-17.347,-16.581,34
0.2181,-0.1652,0.6397,-0.7182,20.891575,-94.298706,184.24341,167.26826,-0.2788,-1.3637,0.1147,-0.378,-0.003,0.027,-10.487,-3.737,-5.85,38
0.6602,-0.5668,-0.3532,0.3435,29.946934,-82.882904,172.04994,185.43,-0.124,-1.3476,-0.1176,-0.144,-2.66,1.225,-7.778,18.3,-5.164,23
0.0666,0.0705,-0.7237,0.6832,12.250349,-84.7368,156.88379,200.71252,0.2119,-1.1674,0.0971,0.204,-0.787,0.659,-1.95,-18.437,-16.337,10
0.6762,-0.5052,0.3259,-0.4256,7.7782106,-79.57457,180.96219,155.34322,0.2358,-0.7812,0.4233,-0.401,0.839,-0.562,-15,-22.787,-4.937,21
0.4676,-0.3917,-0.5908,0.5279,5.202518,-82.15736,164.09383,183.11377,0.413,-1.2119,-0.0073,-0.286,-0.452,-0.097,-9.435,-29.869,5.019,16
0.3052,-0.0207,0.6989,-0.6463,31.232986,-73.833115,222.74664,145.107,-0.4677,-1.0688,-0.0302,-0.422,0.424,0.587,-12.11,-18.296,-10.212,13
0.3858,-0.3585,-0.5323,0.6627,1.2863469,-96.66517,186.27208,197.06474,-0.1875,-1.0722,0.0058,0.201,-0.833,0.182,-1.729,-21.313,-25.049,22
0.2914,-0.169,0.6206,-0.708,3.0127292,-90.91649,191.91898,155.64668,0.163,-1.1445,0.2524,-0.004,-0.678,0.076,11.842,-22.782,29.367,45
0.0724,-0.0818,-0.644,0.7571,15.177484,-99.20184,183.0313,180.58249,0.1225,-0.9052,-0.1826,0.283,-1.547,0.027,-21.67,5.704,5.311,18
0.1237,0.1309,0.7221,-0.6678,25.743547,-79.01314,221.9303,143.47253,0.06,-0.8583,-0.1611,-1.388,-1.493,1.012,28.649,-14.387,-29.237,29
0.458,-0.3308,-0.4726,0.6762,6.2875166,-91.42998,181.2431,218.99754,0.0541,-0.936,0.2587,0.267,-0.211,-0.108,21.449,-21.137,-22.937,36
0.2765,-0.0996,0.6617,-0.6896,16.988682,-84.871506,203.39246,152.72697,-0.0273,-0.6479,0.1054,-0.457,1.092,-0.95,28.81,-15.426,0.676,11
0.3598,-0.329,-0.4442,0.7515,13.946008,-104.5839,194.35474,221.63669,0.1171,-1.372,0.6699,-0.479,1.488,-0.338,-16.579,-9.163,-17.999,22
0.4734,-0.4125,-0.5602,0.5402,9.410714,-85.51342,170.61113,185.24695,0.1894,-0.7675,-0.0668,0.489,-1.494,0.039,12.901,-27.319,28.869,16
0.4064,-0.3541,0.529,-0.6553,12.383635,-94.69048,176.71371,159.86786,-0.0815,-0.8764,0.1938,-0.046,0.56,-0.151,-19.5,4.649,26.999,42
0.0813,-0.3027,-0.5228,0.7926,16.38804,-112.15534,214.54907,142.94476,-0.1054,-0.9926,0.3735,-0.619,2.014,-1.67,17.099,-11.837,20.849,41
0.7054,-0.5593,0.2831,-0.3305,10.821996,-79.91589,182.80373,165.24638,0.0961,-0.9091,0.0834,0.215,-0.858,0.435,-2.1,29.699,-10.787,27
0.4232,-0.4793,0.4752,-0.6043,2.4959006,-100.72884,161.52148,172.09515,0.1333,-0.9355,0.124,0.095,0.049,-0.219,-7.65,-5.237,28.649,1
0.4129,-0.3554,-0.4406,0.7133,10.553732,-99.565735,192.03128,221.44287,0.0737,-1.0747,0.312,-0.233,-0.459,0.648,-19.937,-30.137,-13.337,46
0.1829,-0.4869,0.4837,-0.7038,29.671188,-112.31923,128.64865,223.53677,0.2182,-1.208,-0.0883,-0.155,-2.603,-0.529,-19.05,13.649,-8.537,1
0.0732,0.1197,0.6839,-0.7159,0.10173886,-88.71347,209.378,148.31047,-0.2749,-0.9736,0.0375,0.024,-0.004,-0.03,-11.087,3.463,-12.75,40
0.8104,-0.556,0.1828,0.0226,13.324393,-65.02056,207.47968,199.71925,-0.2236,-0.8212,0.1645,0.313,0.54,1.226,20.249,-26.837,26.249,50
0.6048,-0.6164,0.345,-0.3676,3.30506,-91.712746,175.89938,177.71548,-0.0107,-1.0473,0.0859,-0.283,0.055,-0.48,-0.45,19.813,-16.337,31
0.5439,-0.5124,0.4778,-0.4616,24.496765,-87.21131,185.25449,178.63588,-0.518,-1.017,0.0849,0.092,1.265,-1.619,-11.4,2.414,-12.137,31
0.6837,-0.5341,0.3711,-0.3308,12.628928,-77.696785,195.21353,174.70868,0.1166,-0.8105,-0.1093,0.427,-1.914,2.555,-25.35,30.149,-14.087,31
0.0109,-0.1073,-0.5661,0.8172,12.234322,-109.999214,193.91599,161.63095,-0.1137,-1.227,0.2768,0.397,0.941,-0.207,6.149,20.099,-27.137,7
0.1153,-0.0708,0.6123,-0.7789,27.929897,-102.262695,182.85542,166.35179,-0.6645,-0.8559,0.1679,-0.19,0.079,-1.214,-30.022,12.02,8.085,35
0.335,-0.1331,0.6299,-0.6878,0.16642135,-84.10807,203.07349,147.87103,-0.2382,-0.9638,0.1738,0.012,-0.011,-0.006,-22.937,-4.487,12.299,33
0.6157,-0.4395,0.4907,-0.4322,0.8872084,-75.63088,202.4242,170.69548,-0.2421,-0.8759,0.1899,0.05,0.134,0.021,-26.537,1.664,15.149,30
0.2189,-0.1529,0.6561,-0.7057,20.83144,-91.76211,187.48676,167.08159,-0.3022,-1.6782,0.02,-0.23,-1.058,0.155,30.749,-17.987,5.999,38
0.1725,-0.1456,0.6373,-0.7367,27.11411,-97.04475,180.53458,171.0044,-0.2666,-0.6992,0.1323,-0.04,0.586,-0.038,-15.587,-22.037,14.249,38
0.6996,-0.5515,-0.3239,0.3181,37.8252,-78.722534,170.09723,188.45091,-0.1196,-1.0502,0.0532,0.175,0.906,-0.178,-11.228,-29.836,-5.314,23
0.3956,-0.3655,-0.5319,0.6533,6.7053785,-95.87335,185.56734,196.58264,-0.0957,-1.04,0.1752,0.213,-0.245,0.202,-1.729,-21.313,-25.049,22
0.5549,-0.7062,0.1126,-0.4249,9.795975,-101.909904,128.12369,128.03023,0.5214,-1.0029,-0.0244,1.16,-0.24,0.899,21.232,-31.661,20.459,5
0.2495,-0.1959,-0.5681,0.7593,10.536578,-101.43251,181.25673,202.9508,0.0913,-1.2456,0.2553,0.907,-0.815,-0.07,-30.97,-15.146,12.511,18
0.1214,-0.2039,0.5724,-0.7848,10.89084,-108.20778,163.66168,187.16563,-0.0278,-0.7661,0.2089,0.277,0.465,-0.422,-27.15,-23.987,5.263,25
0.5164,-0.3154,-0.6319,0.4842,9.453158,-70.134834,141.78598,188.71382,0.3564,-1.2695,-0.0986,-0.076,0.219,0.014,-21.285,-31.369,3.219,16
0.06,-0.0832,-0.6345,0.766,2.4727397,-100.79425,184.97784,178.07324,-0.1406,-0.9545,0.1943,-0.035,-0.145,-0.091,20.699,-3.887,28.799,7
0.6839,-0.3472,0.6118,-0.1931,17.676447,-45.603287,249.65762,190.90273,-0.7788,-0.9135,0.0297,0.095,0.825,0.203,-9.6,6.749,30.449,48
0.6445,-0.6179,0.1975,-0.4044,19.381407,-90.366745,156.08772,146.07367,0.0507,-0.6894,0.1245,-0.088,1.693,-0.761,18.149,-18.437,30.599,9
0.6064,-0.5024,0.3564,-0.5026,16.635271,-86.92529,173.28633,151.48415,0.0048,-0.8989,0.288,0.002,-0.062,-0.113,-15.75,6.613,-23.087,21
0.7653,-0.5492,-0.0116,0.3353,12.558891,-67.31896,208.18704,226.25983,-0.2973,-0.9682,0.2158,0.582,1.024,0.27,30.92,-11.066,4.249,15
0.3681,-0.2448,0.6065,-0.6607,0.04076947,-87.560974,192.2756,158.68236,-0.1098,-0.9951,0.143,0.002,0.011,0,-11.987,2.563,-15.15,38
0.398,-0.412,0.4964,-0.6522,22.868876,-100.09773,166.10417,164.50955,-0.0175,-1.1557,0.2324,0.084,-0.866,0.655,22.186,12.449,-24.437,47
0.2791,-0.0393,0.6938,-0.6626,13.363323,-78.018036,215.92717,148.51158,-0.1567,-0.9638,-0.02,0.176,-0.952,1.064,-32.226,-2.226,6.676,11
0.2013,-0.2542,0.5882,-0.7408,9.723205,-103.11595,166.46976,180.11783,-0.0078,-0.5664,0.0703,0.349,0.017,-0.868,25.649,-2.987,24.299,25
0.5364,-0.3984,0.4389,-0.6006,18.340826,-87.06124,179.31909,145.9032,-0.2641,-1.0541,0.3154,-0.173,0.811,-0.135,9.016,22.095,-7.742,4
0.7134,-0.5803,0.2523,-0.3007,6.405096,-80.69628,181.05048,166.43317,-0.0385,-1.354,0.0371,0.307,0.335,-0.127,-4.2,-25.637,-20.387,9
0.6347,-0.2518,0.4878,-0.5437,19.18531,-64.1482,207.7773,141.74191,-0.2202,-1.0463,0.3339,-0.251,0.679,-0.314,-14.4,-26.687,2.399,47
0.3096,-0.1579,0.625,-0.6988,13.462793,-88.27244,196.20369,152.80673,0.0717,-1.3398,0.3559,-0.056,0.932,-0.331,-4.487,-12.437,1.799,38
0.3551,-0.1286,0.6206,-0.6871,2.6960392,-82.64246,204.88963,144.39214,-0.267,-0.979,0.1762,0.08,0.092,-0.04,25.499,21.313,22.949,33
0.6089,-0.5024,0.3577,-0.4986,16.375816,-86.60204,173.95686,152.09799,0.0156,-0.8847,0.3037,-0.031,0.28,-0.195,-15.75,6.164,-21.287,21
0.619,-0.5061,0.3514,-0.4869,14.55235,-85.77344,174.66377,152.59119,0.0141,-1.1293,0.2802,-0.089,0.343,-0.226,-15.75,6.164,-21.287,21
0.6181,-0.5159,0.3406,-0.4854,13.238625,-86.65468,172.60912,151.97165,0.0712,-0.9536,0.2963,-0.025,-0.293,0.113,-16.05,8.863,-22.787,21
0.3188,-0.273,-0.5631,0.7117,22.25372,-97.862434,182.78398,199.82289,-0.0742,-0.9262,0.2172,-0.032,-0.174,0.04,16.949,18.613,1.049,41
