q0,q1,q2,q3,MotionDeg,Roll,Pitch,Yaw,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,0
0.1523,-0.0055,0.7105,-0.6869,28.349226,-84.573296,203.82497,158.40321,-0.2475,-1.1684,-0.0537,-0.53,-1.504,0.844,-21.426,-18.276,6.226,11
0.1611,-0.0082,0.7108,-0.6845,27.238894,-84.04912,204.83879,157.75241,-0.2221,-1.2431,-0.0517,-0.475,-1.67,0.928,-21.426,-18.276,6.226,11
0.1703,-0.0105,0.7107,-0.6824,26.189604,-83.5338,205.92587,156.98204,-0.2138,-1.3012,-0.0092,-0.358,-1.678,1.025,-21.426,-18.276,6.226,11
0.1792,-0.0118,0.7101,-0.6807,25.245987,-83.04992,207.05838,156.08249,-0.2172,-1.3681,0.0019,-0.204,-1.512,1.13,-21.426,-18.276,6.226,11
0.2023,-0.0081,0.7062,-0.6783,22.97326,-81.74358,210.66542,152.61023,-0.29,-1.4223,-0.0556,0.299,-0.821,1.344,-23.376,-25.926,8.776,11
0.2093,-0.0057,0.7043,-0.6782,22.29213,-81.35179,211.80923,151.33463,-0.3193,-1.3637,-0.0771,0.356,-0.756,1.335,-23.376,-25.926,8.776,11
0.2301,-0.0001,0.6989,-0.6771,20.062181,-80.063644,214.8985,147.90521,-0.3339,-1.0947,-0.0556,0.21,-0.937,1.195,-23.376,-25.926,8.776,11
0.2376,0.0,0.6973,-0.6761,19.158499,-79.58878,215.75989,147.021,-0.3012,-1.0009,-0.0566,0.117,-1.147,1.134,-23.376,-25.926,8.776,11
0.2456,-0.0009,0.6956,-0.6751,17.305986,-79.12279,216.51086,146.23,-0.2475,-0.913,-0.0253,0.063,-1.365,1.058,-23.376,-25.926,8.776,11
0.2618,-0.004,0.6909,-0.6737,16.498676,-78.31851,217.66675,144.71475,-0.142,-0.7773,0.0468,0.198,-1.505,0.915,-23.376,-25.926,8.776,11
0.2692,-0.0052,0.6881,-0.6737,15.807307,-78.00256,218.09724,143.92561,-0.1103,-0.7148,0.0791,0.346,-1.376,0.847,-23.376,-25.926,8.776,11
0.276,-0.0058,0.6849,-0.6742,15.198435,-77.73944,218.45876,143.06352,-0.1005,-0.6591,0.0761,0.483,-1.241,0.825,-23.376,-25.926,8.776,11
0.2824,-0.0062,0.6814,-0.6751,14.697656,-77.52305,218.73506,142.17142,-0.101,-0.6118,0.0795,0.589,-1.146,0.781,-23.376,-25.926,8.776,11
0.2883,-0.0062,0.6776,-0.6764,14.292418,-77.348434,218.94534,141.22903,-0.1093,-0.5761,0.0898,0.717,-1.062,0.747,-23.376,-25.926,8.776,11
0.3031,-0.0033,0.6667,-0.6808,13.71294,-76.802986,219.57968,138.32405,-0.1831,-0.5541,0.1025,0.746,-0.578,0.745,-23.376,-25.926,8.776,11
0.3102,0.0015,0.661,-0.6832,13.679781,-76.321815,220.20776,136.45981,-0.2763,-0.5976,0.0092,0.719,-0.266,0.768,-23.376,-25.926,8.776,11
0.3137,0.004,0.6582,-0.6843,13.604144,-76.05405,220.52802,135.53691,-0.3247,-0.6225,-0.0278,0.703,-0.289,0.77,-23.376,-25.926,8.776,11
0.3176,0.0058,0.6554,-0.6851,13.413542,-75.76627,220.81082,134.69011,-0.3422,-0.6435,-0.0605,0.614,-0.453,0.748,-32.526,-30.876,9.226,11
0.3221,0.0065,0.6528,-0.6855,13.031858,-75.45564,221.04213,133.97891,-0.3671,-0.6757,-0.1083,0.462,-0.695,0.707,-32.526,-30.876,9.226,11
0.3277,0.0054,0.6501,-0.6854,12.449291,-75.13035,221.16495,133.42653,-0.3881,-0.6953,-0.1938,0.283,-1.09,0.657,-32.526,-30.876,9.226,11
0.3415,-0.0016,0.6444,-0.684,11.286737,-74.487404,221.07579,132.76651,-0.371,-0.7314,-0.1625,0.021,-1.715,0.506,-32.526,-30.876,9.226,11
0.3536,-0.0084,0.6396,-0.6824,10.597751,-73.92849,220.92776,132.33743,-0.3432,-0.7788,-0.0986,0.005,-1.302,0.448,-32.526,-30.876,9.226,11
0.3579,-0.0102,0.638,-0.6816,10.385985,-73.66794,220.9656,132.14682,-0.3286,-0.8095,-0.0644,-0.013,-0.937,0.436,-32.526,-30.876,9.226,11
0.3612,-0.011,0.6371,-0.6806,10.216775,-73.39378,221.11264,131.99626,-0.3193,-0.8217,-0.0512,-0.058,-0.63,0.419,-32.526,-30.876,9.226,11
0.3658,-0.0121,0.6367,-0.6787,9.680633,-72.95753,221.412,131.91159,-0.3027,-0.8505,-0.0449,-0.098,-0.382,0.305,-32.526,-30.876,9.226,11
0.3683,-0.0138,0.6371,-0.6768,9.524341,-72.72722,221.56244,132.11241,-0.3227,-0.9331,0.0424,-0.192,-0.236,0.157,-32.526,-30.876,9.226,11
0.3686,-0.0144,0.6379,-0.6759,9.466459,-72.666214,221.64203,132.30186,-0.3559,-0.9833,0.0478,-0.208,-0.079,0.093,-32.526,-30.876,9.226,11
0.3686,-0.0142,0.6385,-0.6754,9.520968,-72.605705,221.74689,132.3731,-0.3999,-1.0541,0.0625,-0.133,0.074,0.058,-32.526,-30.876,9.226,11
0.3672,-0.0121,0.6384,-0.6762,9.967461,-72.633896,221.82436,132.16086,-0.4423,-1.1284,0.1333,0.234,0.286,-0.01,-32.526,-30.876,9.226,11
0.3639,-0.0089,0.6375,-0.6789,10.86536,-72.89291,221.69443,131.73836,-0.4487,-1.0961,0.1298,0.355,0.43,-0.17,-32.526,-30.876,9.226,11
0.356,-0.0061,0.636,-0.6845,11.632379,-73.787224,220.94524,131.4104,-0.3413,-1.0385,0.0429,0.511,0.405,-0.458,23.86,29.26,12.826,11
0.353,-0.0059,0.6348,-0.6872,12.022604,-74.24152,220.47282,131.28732,-0.2895,-1.0434,0.0336,0.605,0.313,-0.521,23.86,29.26,12.826,11
0.3505,-0.0059,0.6332,-0.6899,12.350813,-74.6764,219.98586,131.11453,-0.2832,-1.1137,0.0126,0.577,0.211,-0.555,23.86,29.26,12.826,11
0.3433,-0.0084,0.6307,-0.6958,12.960261,-75.93224,218.57622,131.26143,-0.3081,-1.2309,0.1147,0.124,0.199,-0.61,23.86,29.26,12.826,11
0.3407,-0.0096,0.6308,-0.697,13.151297,-76.32059,218.16614,131.52246,-0.3168,-1.1948,0.1064,0.056,0.174,-0.605,23.86,29.26,12.826,11
0.3357,-0.0167,0.6278,-0.702,13.416903,-77.65191,216.39168,132.09001,-0.1538,-1.062,0.2148,0.109,-0.358,-0.642,23.86,29.26,12.826,11
0.3344,-0.0209,0.6276,-0.7026,13.217084,-78.09536,215.73547,132.62973,-0.1,-1.0419,0.2822,-0.2,-0.41,-0.651,23.86,29.26,12.826,11
0.3319,-0.0291,0.6314,-0.7002,12.3660965,-78.59447,214.97717,134.37456,-0.0673,-1.122,0.3334,-0.866,-0.262,-0.609,23.86,29.26,12.826,11
0.3233,-0.0405,0.6419,-0.694,12.995739,-79.299515,214.03798,137.98357,-0.0322,-1.2304,0.371,-0.535,0.432,-0.526,23.86,29.26,12.826,11
0.3143,-0.0389,0.6452,-0.6952,14.881365,-79.89143,213.60008,138.83862,-0.0434,-1.185,0.3081,-0.038,0.923,-0.574,23.86,29.26,12.826,11
0.2966,-0.034,0.6477,-0.7009,15.490536,-81.30181,212.39902,139.76987,-0.0986,-0.9375,0.062,0.294,1.074,-0.741,17.41,-31.776,17.326,11
0.2912,-0.0333,0.6479,-0.7029,15.997471,-81.81723,211.8673,140.10828,-0.0966,-0.8383,0.0073,0.245,0.838,-0.813,17.41,-31.776,17.326,11
0.2812,-0.0354,0.6499,-0.705,16.862047,-82.77983,210.63556,141.47401,-0.0893,-0.6684,0.0776,-0.239,0.547,-0.953,17.41,-31.776,17.326,11
0.2756,-0.0367,0.6522,-0.7051,17.463844,-83.185684,210.05627,142.45602,-0.0742,-0.6489,0.1318,-0.447,0.693,-0.979,17.41,-31.776,17.326,11
0.2689,-0.0365,0.6546,-0.7055,18.316309,-83.5946,209.53624,143.36092,-0.0888,-0.6396,0.1713,-0.333,1.08,-0.962,17.41,-31.776,17.326,11
0.2609,-0.0343,0.6563,-0.707,19.352158,-84.090996,209.01985,144.02582,-0.1328,-0.5883,0.1757,0.016,1.503,-0.935,17.41,-31.776,17.326,11
0.2521,-0.0308,0.6572,-0.7095,20.43556,-84.68037,208.46997,144.49513,-0.1821,-0.5454,0.1518,0.339,1.78,-0.924,17.41,-31.776,17.326,11
0.2433,-0.0269,0.6576,-0.7124,21.456532,-85.29951,207.9113,144.86726,-0.2246,-0.497,0.1181,0.478,1.806,-0.915,17.41,-31.776,17.326,11
0.2348,-0.0236,0.6581,-0.7148,22.317604,-85.88411,207.33495,145.34904,-0.2729,-0.4736,0.082,0.382,1.678,-0.916,17.41,-31.776,17.326,11
0.2272,-0.0215,0.6592,-0.7164,23.015347,-86.36985,206.76192,146.00908,-0.2919,-0.477,0.0576,0.113,1.399,-0.928,17.41,-31.776,17.326,11
0.2204,-0.0209,0.6608,-0.717,23.6341,-86.76418,206.14565,146.89503,-0.2968,-0.4926,0.0434,-0.159,1.101,-0.945,17.41,-31.776,17.326,11
0.214,-0.021,0.6629,-0.7171,24.262497,-87.08708,205.51556,147.91266,-0.3046,-0.5297,0.0502,-0.331,0.961,-0.946,17.41,-31.776,17.326,11
0.2007,-0.02,0.6665,-0.7176,26.72203,-87.7267,204.27565,149.80806,-0.3256,-0.6225,0.0488,-0.168,1.135,-0.91,17.41,-31.776,17.326,11
0.1853,-0.0157,0.6692,-0.7193,27.690823,-88.44932,203.09158,151.42732,-0.3676,-0.6948,0.0581,-0.001,1.547,-0.865,17.41,-31.776,17.326,11
0.1769,-0.0125,0.6706,-0.7202,28.67468,-88.79329,202.54579,152.20316,-0.3994,-0.7412,0.0673,0.005,1.704,-0.843,17.41,-31.776,17.326,11
0.1685,-0.0085,0.6721,-0.7209,29.629995,-89.07379,202.11752,152.88844,-0.4331,-0.7924,0.0615,-0.005,1.796,-0.806,11.26,-31.326,23.026,11
0.1604,-0.0044,0.6735,-0.7214,30.546091,-89.31598,201.73607,153.52676,-0.4545,-0.8315,0.0644,-0.002,1.769,-0.774,11.26,-31.326,23.026,11
0.119,0.0094,0.6851,-0.7185,35.94078,-89.87636,198.89948,158.46759,-0.4511,-0.9697,0.2236,-0.513,0.609,-0.509,11.26,-31.326,23.026,11
0.1021,0.0127,0.694,-0.7125,35.898308,-89.35359,197.53584,161.17734,-0.4755,-1.1689,0.1411,-0.394,0.175,-0.134,11.26,-31.326,23.026,11
0.1044,0.0107,0.6991,-0.7072,35.276134,-88.51801,197.91548,161.5133,-0.3281,-1.228,0.1044,-0.533,-0.305,0.125,11.26,-31.326,23.026,11
0.1063,0.0142,0.7022,-0.7037,35.622505,-87.85123,198.97325,160.91835,-0.4047,-1.2543,0.164,-0.102,0.534,0.386,4.81,-29.376,26.176,11
0.1047,0.0191,0.7022,-0.7039,36.015186,-87.803856,199.48747,160.38977,-0.5166,-1.289,0.1523,0.148,0.939,0.476,4.81,-29.376,26.176,11
0.1028,0.025,0.7017,-0.7045,36.36934,-87.8111,200.08093,159.717,-0.6269,-1.3134,0.1328,0.301,1.125,0.558,4.81,-29.376,26.176,11
0.1013,0.0308,0.7011,-0.705,36.45051,-87.80404,200.71933,158.99852,-0.6884,-1.3027,0.083,0.286,1.03,0.621,4.81,-29.376,26.176,11
0.1047,0.0372,0.7016,-0.7037,31.506647,-87.35169,202.27222,157.56938,-0.5834,-1.29,-0.0571,-0.222,-0.093,0.761,4.81,-29.376,26.176,11
0.1429,0.0281,0.7089,-0.69,29.24825,-84.27193,207.32422,154.46094,-0.2011,-1.2563,-0.0385,-0.73,-1.591,1.015,4.81,-29.376,26.176,11
0.1642,0.0308,0.7088,-0.6852,28.915386,-82.69668,210.95892,151.52017,-0.2807,-1.4477,0.0346,0.089,-0.461,1.288,4.81,-29.376,26.176,11
0.1692,0.0355,0.7071,-0.6856,28.696922,-82.377106,212.20947,150.10873,-0.3383,-1.4609,0.0307,0.421,-0.126,1.381,4.81,-29.376,26.176,11
0.1737,0.041,0.7047,-0.6865,28.543428,-82.116196,213.42294,148.58623,-0.3935,-1.4291,0.02,0.642,0.041,1.434,4.81,-29.376,26.176,11
0.178,0.0468,0.7022,-0.6877,28.340012,-81.86243,214.6012,147.03415,-0.4614,-1.3715,0.0151,0.702,0.092,1.444,4.81,-29.376,26.176,11
0.1827,0.0521,0.6999,-0.6884,27.968605,-81.53194,215.77798,145.54688,-0.4912,-1.2739,-0.0166,0.587,-0.024,1.423,4.81,-29.376,26.176,11
0.1884,0.0559,0.6979,-0.6885,27.317682,-81.11778,216.89606,144.2111,-0.5014,-1.187,-0.0444,0.37,-0.356,1.39,4.81,-29.376,26.176,11
0.1958,0.0576,0.6964,-0.6879,26.32982,-80.58443,217.96783,143.05788,-0.4799,-1.101,-0.062,0.104,-0.885,1.331,8.11,-18.276,25.126,11
0.2159,0.0534,0.6942,-0.6845,22.110544,-79.253944,219.78963,141.4451,-0.353,-0.9511,-0.0283,-0.383,-2.045,1.177,8.11,-18.276,25.126,11
0.2396,0.0433,0.6908,-0.6807,20.706083,-77.949196,221.05511,140.29854,-0.2138,-0.8442,0.0395,-0.341,-2.542,1.043,8.11,-18.276,25.126,11
0.2617,0.0346,0.6853,-0.6786,18.466232,-76.87511,221.95549,138.98038,-0.1215,-0.7436,0.1127,0.029,-2.19,0.992,8.11,-18.276,25.126,11
0.2711,0.0319,0.6819,-0.6785,17.64266,-76.45079,222.29501,138.18748,-0.0947,-0.6923,0.1049,0.241,-1.896,0.982,8.11,-18.276,25.126,11
0.3002,0.0312,0.6659,-0.6822,16.025986,-75.05266,223.42151,134.16443,-0.164,-0.5659,0.039,0.802,-1.017,0.96,8.11,-18.276,25.126,11
0.3062,0.0322,0.6616,-0.6836,15.796764,-74.73272,223.63219,133.0851,-0.184,-0.5727,0.0126,0.816,-0.966,0.936,8.11,-18.276,25.126,11
0.3238,0.0342,0.6517,-0.6849,14.887731,-73.48219,224.43863,130.51276,-0.2504,-0.6176,-0.1088,0.389,-0.96,0.887,8.11,-18.276,25.126,11
0.3302,0.0332,0.6488,-0.6847,14.331906,-73.05246,224.59555,129.9117,-0.2841,-0.6621,-0.186,0.266,-1.19,0.802,8.11,-18.276,25.126,11
0.3449,0.0278,0.6437,-0.6825,13.210838,-72.09997,224.79396,129.19002,-0.3417,-0.6811,-0.1606,-0.087,-1.56,0.753,8.11,-18.276,25.126,11
0.3516,0.0251,0.6416,-0.6811,12.846914,-71.64684,224.88733,128.95349,-0.3525,-0.7104,-0.1494,-0.126,-1.417,0.713,8.11,-18.276,25.126,11
0.3574,0.0235,0.6398,-0.6798,12.662686,-71.19536,225.0515,128.68367,-0.3593,-0.7543,-0.1474,-0.07,-1.112,0.698,21.01,-5.526,17.326,11
0.3671,0.0261,0.6379,-0.6763,12.664172,-69.95047,226.07774,127.87625,-0.35,-0.7685,-0.0698,-0.082,0.018,0.634,21.01,-5.526,17.326,11
0.3684,0.0283,0.6389,-0.6746,12.647814,-69.54615,226.60355,127.77555,-0.3559,-0.8056,-0.0585,-0.208,0.239,0.588,21.01,-5.526,17.326,11
0.3688,0.0303,0.6408,-0.6725,12.651755,-69.19389,227.15012,127.86105,-0.3706,-0.8271,-0.0576,-0.304,0.33,0.513,21.01,-5.526,17.326,11
0.3693,0.0331,0.6434,-0.6696,12.704166,-68.70921,227.90598,127.973404,-0.3808,-0.8681,-0.0439,-0.085,0.162,0.327,21.01,-5.526,17.326,11
0.3694,0.034,0.6437,-0.6692,12.752609,-68.60374,228.06465,127.925705,-0.3891,-0.8911,0.0234,0.017,0.12,0.221,21.01,-5.526,17.326,11
0.3688,0.0353,0.6445,-0.6687,12.979199,-68.51579,228.27051,127.92705,-0.4252,-0.9477,0.0869,-0.025,0.187,0.076,21.01,-5.526,17.326,11
0.3646,0.0388,0.6465,-0.6689,13.446069,-68.613304,228.53839,127.95371,-0.4736,-0.996,0.0761,0.098,0.508,-0.072,21.01,-5.526,17.326,11
0.3621,0.0408,0.6472,-0.6694,13.808709,-68.71211,228.62268,127.907425,-0.4692,-0.999,0.0849,0.132,0.676,-0.121,21.01,-5.526,17.326,11
0.3549,0.0464,0.6488,-0.6714,14.798217,-69.05687,228.76619,127.72182,-0.4438,-1.0063,0.0673,0.325,0.982,-0.225,21.01,-5.526,17.326,11
0.3507,0.0497,0.6491,-0.6731,15.362189,-69.3067,228.76413,127.51916,-0.4277,-1.0351,0.0571,0.484,1.031,-0.282,21.01,-5.526,17.326,11
0.3464,0.0528,0.6489,-0.6753,15.882782,-69.62596,228.65788,127.26812,-0.4194,-1.0732,0.0468,0.584,0.969,-0.343,21.01,-5.526,17.326,11
0.3422,0.0553,0.6485,-0.6776,16.378082,-69.991776,228.46852,127.05586,-0.4155,-1.0976,0.0585,0.596,0.857,-0.409,21.01,-5.526,17.326,11
0.3331,0.0592,0.6483,-0.6819,17.281713,-70.83695,227.98186,126.88785,-0.4936,-1.1557,0.1186,0.417,0.884,-0.561,28.06,3.624,13.276,11
0.3282,0.0607,0.649,-0.6836,17.689547,-71.27663,227.7468,126.992386,-0.5722,-1.2153,0.0815,0.306,0.902,-0.61,28.06,3.624,13.276,11
0.3236,0.0617,0.6491,-0.6855,18.013327,-71.75144,227.41678,127.069885,-0.6152,-1.2094,0.0463,0.357,0.735,-0.65,28.06,3.624,13.276,11
0.32,0.0617,0.6483,-0.688,18.174517,-72.267784,226.92715,127.078156,-0.5917,-1.1577,0.0512,0.49,0.393,-0.668,28.06,3.624,13.276,11
0.3177,0.0602,0.6467,-0.6907,18.044035,-72.802185,226.28366,127.08383,-0.5366,-1.1,0.0917,0.517,-0.034,-0.684,28.06,3.624,13.276,11
0.3172,0.0566,0.645,-0.6928,17.51482,-73.27726,225.55804,127.23552,-0.4736,-1.0737,0.1347,0.297,-0.591,-0.67,28.06,3.624,13.276,11
0.3188,0.0504,0.6439,-0.6936,14.006512,-73.63456,224.80928,127.680374,-0.3764,-1.0615,0.2104,-0.15,-1.177,-0.641,28.06,3.624,13.276,11
0.3369,0.009,0.6466,-0.6842,11.682448,-74.12379,222.1253,132.06372,-0.0336,-1.1889,0.3505,-1.346,-2.08,-0.576,28.06,3.624,13.276,11
0.3405,-0.0006,0.6476,-0.6816,10.9103565,-74.256256,221.5276,133.1928,0.0297,-1.2041,0.3222,-1.181,-1.777,-0.604,28.06,3.624,13.276,11
0.3427,-0.0087,0.6482,-0.6798,10.437587,-74.47219,220.91862,134.15764,0.0727,-1.1899,0.2827,-0.901,-1.406,-0.636,28.06,3.624,13.276,11
0.3436,-0.015,0.6484,-0.679,10.231904,-74.75524,220.3193,134.90355,0.0957,-1.1679,0.2402,-0.568,-0.98,-0.673,28.06,3.624,13.276,11
0.3431,-0.0197,0.6485,-0.6791,10.227195,-75.1109,219.72389,135.49786,0.0996,-1.1059,0.1953,-0.348,-0.596,-0.713,28.06,3.624,13.276,11
0.3407,-0.024,0.6489,-0.6798,10.406512,-75.62583,219.00212,136.18121,0.0888,-1.0444,0.165,-0.267,-0.209,-0.749,28.06,3.624,13.276,11
0.3369,-0.0268,0.6498,-0.6807,10.7631855,-76.15118,218.36331,136.83734,0.0571,-0.9809,0.1577,-0.213,0.202,-0.788,28.06,3.624,13.276,11
0.3318,-0.028,0.6512,-0.6818,11.303483,-76.671234,217.82335,137.45024,-0.0009,-0.9399,0.1503,-0.151,0.656,-0.813,28.06,3.624,13.276,11
0.3257,-0.0272,0.6529,-0.6832,12.000293,-77.14999,217.43048,137.92386,-0.059,-0.8803,0.1337,-0.035,1.051,-0.831,28.06,3.624,13.276,11
0.3189,-0.0254,0.6543,-0.6851,12.777897,-77.663216,217.03265,138.2857,-0.1064,-0.8081,0.1245,0.136,1.274,-0.847,20.71,7.074,13.726,11
0.3118,-0.0235,0.6554,-0.6874,13.551602,-78.230316,216.55956,138.6228,-0.1254,-0.7607,0.1152,0.257,1.315,-0.896,20.71,7.074,13.726,11
0.3048,-0.022,0.6563,-0.6897,14.269365,-78.819336,216.02206,138.99928,-0.1513,-0.7148,0.1313,0.236,1.239,-0.936,20.71,7.074,13.726,11
0.298,-0.0211,0.6574,-0.6916,14.944377,-79.38999,215.45923,139.49487,-0.1396,-0.666,0.1552,0.123,1.122,-0.964,20.71,7.074,13.726,11
0.2913,-0.0206,0.6589,-0.6931,15.627808,-79.927284,214.89656,140.11227,-0.1699,-0.6362,0.1713,-0.006,1.084,-0.976,20.71,7.074,13.726,11
0.2703,-0.0183,0.6639,-0.6969,17.931887,-81.44716,213.22519,142.13992,-0.2431,-0.6333,0.1132,0.0,1.219,-0.962,20.71,7.074,13.726,11
0.2551,-0.0152,0.6665,-0.7002,20.781464,-82.51338,212.02579,143.38864,-0.2744,-0.6826,0.1083,0.111,1.37,-0.973,20.71,7.074,13.726,11
0.2094,0.006,0.6699,-0.7122,24.540045,-85.37747,209.39569,145.45901,-0.5654,-0.7207,0.0283,0.735,2.135,-0.786,20.71,7.074,13.726,11
0.2094,0.006,0.6699,-0.7122,25.59744,-85.37747,209.39569,145.45901,-0.5654,-0.7207,0.0283,0.735,2.135,-0.786,20.71,7.074,13.726,11
0.2016,0.0108,0.6696,-0.7147,26.346268,-85.88585,209.01917,145.61234,-0.6259,-0.7167,-0.0097,0.64,1.738,-0.752,20.71,7.074,13.726,11
0.1915,0.0148,0.67,-0.717,27.130747,-86.528946,208.31248,146.26627,-0.6591,-0.7426,0.1113,0.071,0.775,-0.657,20.71,7.074,13.726,11
0.1861,0.0118,0.6737,-0.715,27.042543,-86.643036,207.54791,147.79752,-0.5942,-0.8247,0.1625,-0.47,-0.122,-0.467,13.51,6.624,11.326,11
0.186,0.0094,0.6752,-0.7136,26.855099,-86.55682,207.34544,148.33911,-0.538,-0.8554,0.1748,-0.553,-0.274,-0.412,13.51,6.624,11.326,11
0.1863,0.0068,0.6769,-0.712,26.66452,-86.42519,207.18175,148.88025,-0.5043,-0.8828,0.186,-0.61,-0.347,-0.356,13.51,6.624,11.326,11
0.1867,0.0044,0.6786,-0.7103,26.474478,-86.27006,207.06537,149.38168,-0.4809,-0.913,0.1904,-0.626,-0.339,-0.298,13.51,6.624,11.326,11
0.1872,0.0022,0.6802,-0.7086,26.273615,-86.105484,206.98631,149.8317,-0.4555,-0.9379,0.1826,-0.605,-0.331,-0.248,13.51,6.624,11.326,11
0.1888,-0.0017,0.6831,-0.7054,25.825876,-85.75111,206.94955,150.54666,-0.4111,-0.9643,0.1835,-0.525,-0.363,-0.142,13.51,6.624,11.326,11
0.19,-0.0037,0.6842,-0.7039,25.54386,-85.58106,206.95386,150.82822,-0.3803,-0.9868,0.1748,-0.505,-0.412,-0.092,13.51,6.624,11.326,11
0.205,-0.0115,0.6912,-0.6927,23.405556,-83.742836,208.74632,151.0765,-0.4086,-1.0527,0.1342,-0.19,-0.17,0.32,13.51,6.624,11.326,11
0.2069,-0.0112,0.6918,-0.6916,23.178585,-83.49769,209.12717,150.8966,-0.4282,-1.0844,0.1464,-0.22,-0.192,0.353,13.51,6.624,11.326,11
0.2088,-0.0108,0.6923,-0.6905,22.376167,-83.25377,209.51816,150.69733,-0.4633,-1.1323,0.1479,-0.21,-0.198,0.39,13.51,6.624,11.326,11
0.2192,-0.0085,0.6935,-0.6862,21.512764,-82.124374,211.46567,149.43935,-0.6445,-1.2998,0.0541,-0.249,-0.39,0.566,16.96,13.974,14.776,11
0.2281,-0.0103,0.6954,-0.6813,20.045813,-81.17536,212.73413,149.05884,-0.7026,-1.4453,-0.018,-0.616,-0.856,0.645,16.96,13.974,14.776,11
0.2342,-0.0126,0.6965,-0.678,19.02184,-80.5897,213.4429,148.94739,-0.6958,-1.478,-0.0893,-0.726,-1.164,0.672,16.96,13.974,14.776,11
0.2418,-0.0165,0.6972,-0.6745,17.783972,-79.992966,214.09921,148.8883,-0.623,-1.4511,-0.1352,-0.769,-1.604,0.685,16.96,13.974,14.776,11
0.2509,-0.022,0.6976,-0.6706,16.41362,-79.36629,214.72229,148.90521,-0.5024,-1.3579,-0.123,-0.862,-2.078,0.673,16.96,13.974,14.776,11
0.271,-0.0362,0.6975,-0.6622,13.802096,-78.16398,215.73828,149.20541,-0.2724,-1.1186,-0.0776,-0.885,-2.531,0.542,16.96,13.974,14.776,11
0.2877,-0.049,0.6948,-0.6572,12.288742,-77.51156,216.09271,149.33914,-0.2207,-0.8706,0.041,-0.288,-1.933,0.307,16.96,13.974,14.776,11
0.2969,-0.0512,0.6903,-0.6577,11.508562,-77.285286,216.41432,148.37294,-0.5317,-0.8745,-0.0581,0.426,-0.172,0.177,16.96,13.974,14.776,11
0.3,-0.051,0.6872,-0.6595,11.004376,-77.34783,216.38698,147.7023,-0.5668,-0.9047,-0.0883,0.78,-0.593,0.213,16.96,13.974,14.776,11
0.3053,-0.0523,0.6827,-0.6617,10.259923,-77.42931,216.24792,146.87886,-0.5913,-0.8876,-0.0654,0.933,-1.21,0.26,16.96,13.974,14.776,11
0.3127,-0.0558,0.678,-0.6627,8.225757,-77.39782,216.10912,146.19568,-0.6074,-0.8706,-0.0551,0.698,-1.846,0.293,16.96,13.974,14.776,11
0.3328,-0.0711,0.6707,-0.659,7.2553196,-76.91693,215.85938,145.9556,-0.5473,-0.9106,-0.2026,-0.307,-3.077,0.302,30.46,22.674,8.776,11
0.3762,-0.116,0.6578,-0.6419,9.24486,-75.88718,214.71103,147.90396,-0.3496,-0.9799,-0.3095,-0.967,-5.006,0.162,30.46,22.674,8.776,11
0.3918,-0.1328,0.6516,-0.6357,11.159135,-75.6541,214.074,148.59247,-0.269,-0.9863,-0.2983,-0.809,-5.037,0.155,30.46,22.674,8.776,11
0.419,-0.1604,0.638,-0.6257,14.522657,-75.338,212.81198,149.3176,-0.1679,-0.9711,-0.2387,-0.247,-4.052,0.23,30.46,22.674,8.776,11
0.448,-0.1837,0.6214,-0.6158,18.331312,-74.74707,211.81316,149.18474,-0.1494,-0.9096,-0.2675,0.132,-2.597,0.449,30.46,22.674,8.776,11
0.4844,-0.2118,0.5996,-0.6007,24.068483,-73.79839,210.65585,149.14195,-0.1743,-0.9365,-0.2944,0.017,-2.898,0.451,30.46,22.674,8.776,11
0.4935,-0.2193,0.5939,-0.5961,25.517685,-73.55692,210.33824,149.25433,-0.1831,-0.9506,-0.2719,-0.048,-2.884,0.457,30.46,22.674,8.776,11
0.5105,-0.2334,0.5833,-0.587,28.220243,-73.09173,209.75456,149.55132,-0.1791,-0.9648,-0.2788,-0.051,-2.645,0.468,30.46,22.674,8.776,11
0.5183,-0.2398,0.5783,-0.5825,29.506182,-72.86299,209.49855,149.70903,-0.1708,-0.9599,-0.2783,-0.052,-2.518,0.469,30.46,22.674,8.776,11
0.5329,-0.2522,0.569,-0.5731,31.957039,-72.42103,209.05263,150.16565,-0.124,-0.9531,-0.25,-0.166,-2.356,0.484,30.46,22.674,8.776,11
0.5395,-0.2581,0.5649,-0.5683,33.011585,-72.21679,208.87534,150.47327,-0.1015,-0.9687,-0.2216,-0.208,-2.211,0.486,-28.626,25.074,-1.574,11
0.5454,-0.2632,0.5613,-0.5639,34.529907,-72.01738,208.74677,150.75311,-0.0771,-0.9721,-0.1865,-0.197,-1.952,0.497,-28.626,25.074,-1.574,11
0.5547,-0.2697,0.5564,-0.5566,35.008747,-71.556,208.79549,151.16585,-0.0517,-0.9711,-0.1499,-0.069,-1.233,0.551,-28.626,25.074,-1.574,11
0.5581,-0.2713,0.5551,-0.5537,35.33386,-71.30692,208.95506,151.31592,-0.0605,-0.9687,-0.1308,-0.032,-0.91,0.573,-28.626,25.074,-1.574,11
0.5608,-0.2721,0.5547,-0.551,35.540997,-71.03933,209.22539,151.49115,-0.0761,-0.955,-0.1118,-0.085,-0.612,0.606,-28.626,25.074,-1.574,11
