q0,q1,q2,q3,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,0
0.4775,-0.5822,-0.2775,0.5965,-0.227,-1.2207,0.2827,-0.18,0.942,-0.765,-17.078,2.1,12.835,23
0.4807,-0.5854,-0.2779,0.5907,-0.2983,-1.2983,0.2006,-0.308,1.239,-0.826,-17.078,2.1,12.835,23
0.4844,-0.5882,-0.2787,0.5844,-0.3437,-1.2871,0.1225,-0.292,1.249,-1.009,-17.078,2.1,12.835,23
0.489,-0.5898,-0.2804,0.5781,-0.3056,-1.2202,0.1357,-0.163,1.054,-1.312,-22.478,3.75,13.285,23
0.4942,-0.5904,-0.2827,0.5719,-0.2421,-1.1665,0.1909,-0.07,0.897,-1.495,-22.478,3.75,13.285,23
0.4994,-0.5909,-0.2851,0.5656,-0.2036,-1.1137,0.2529,-0.067,0.885,-1.524,-22.478,3.75,13.285,23
0.5046,-0.5919,-0.2873,0.5587,-0.1958,-1.0756,0.2939,-0.129,1.031,-1.526,-22.478,3.75,13.285,23
0.5102,-0.5934,-0.2895,0.5509,-0.1972,-1.0209,0.3022,-0.236,1.256,-1.572,-22.478,3.75,13.285,23
0.5159,-0.5955,-0.2916,0.5422,-0.2368,-0.9692,0.2856,-0.343,1.469,-1.652,-22.478,3.75,13.285,23
0.5217,-0.5981,-0.2935,0.5326,-0.2719,-0.9458,0.2773,-0.42,1.635,-1.724,-22.478,3.75,13.285,23
0.5274,-0.6012,-0.2954,0.5225,-0.3408,-0.996,0.2656,-0.502,1.765,-1.767,-22.478,3.75,13.285,23
0.5327,-0.6047,-0.2972,0.5119,-0.4482,-1.0908,0.205,-0.568,1.815,-1.749,-22.478,3.75,13.285,23
0.5375,-0.6078,-0.2993,0.502,-0.5634,-1.2021,0.0878,-0.564,1.636,-1.664,-22.478,3.75,13.285,23
0.5415,-0.6094,-0.3019,0.4941,-0.6337,-1.2568,-0.038,-0.45,1.109,-1.524,-22.478,3.75,13.285,23
0.5444,-0.6089,-0.3057,0.4892,-0.6166,-1.288,-0.1074,-0.265,0.323,-1.35,-22.478,3.75,13.285,23
0.5463,-0.6062,-0.3105,0.4873,-0.476,-1.2929,-0.1069,-0.053,-0.45,-1.173,-22.478,3.75,13.285,23
0.5504,-0.5924,-0.3259,0.4895,0.1762,-1.2348,0.165,0.269,-0.993,-0.986,-22.478,3.75,13.285,23
0.5504,-0.5924,-0.3259,0.4895,0.1762,-1.2348,0.165,0.269,-0.993,-0.986,-22.478,3.75,13.285,23
0.5527,-0.589,-0.3297,0.4885,0.3261,-1.2021,0.2539,0.22,-0.491,-1.035,-22.478,3.75,13.285,23
0.5563,-0.5872,-0.332,0.4851,0.4003,-1.1435,0.311,0.166,0.214,-1.149,-22.478,3.75,13.285,23
0.5611,-0.5871,-0.3329,0.479,0.4082,-1.0761,0.3632,0.097,0.964,-1.305,-22.478,3.75,13.285,23
0.5673,-0.5885,-0.3323,0.4704,0.375,-1.0424,0.392,0.043,1.681,-1.44,-22.478,3.75,13.285,23
0.5745,-0.5912,-0.3303,0.4595,0.3002,-0.9965,0.3945,0.006,2.321,-1.554,-31.478,3.3,17.035,23
0.5832,-0.5942,-0.3273,0.4465,0.2407,-0.9516,0.3828,-0.008,2.853,-1.651,-31.478,3.3,17.035,23
0.5924,-0.5978,-0.3233,0.4323,0.1621,-0.9125,0.3369,0.012,3.206,-1.705,-31.478,3.3,17.035,23
0.6018,-0.6015,-0.3185,0.4177,0.0668,-0.8696,0.2778,0.069,3.365,-1.721,-31.478,3.3,17.035,23
0.6108,-0.6048,-0.3132,0.4035,0.0034,-0.8457,0.2197,0.222,3.305,-1.683,-31.478,3.3,17.035,23
0.6198,-0.6072,-0.3079,0.39,-0.0307,-0.8188,0.2006,0.402,3.148,-1.62,-31.478,3.3,17.035,23
0.6286,-0.6088,-0.3026,0.3774,-0.062,-0.8017,0.1826,0.524,2.948,-1.577,-31.478,3.3,17.035,23
0.637,-0.6096,-0.2977,0.3657,-0.1015,-0.7973,0.1635,0.61,2.681,-1.504,-31.478,3.3,17.035,23
0.6449,-0.6095,-0.2934,0.3555,-0.1572,-0.8066,0.1259,0.693,2.34,-1.409,-31.478,3.3,17.035,23
0.6522,-0.6085,-0.2899,0.3466,-0.207,-0.8247,0.101,0.776,1.947,-1.336,-31.478,3.3,17.035,23
0.659,-0.6066,-0.2873,0.3393,-0.2099,-0.8232,0.0932,0.853,1.559,-1.255,-31.478,3.3,17.035,23
0.6652,-0.6041,-0.2854,0.3331,-0.1914,-0.8032,0.0737,0.897,1.223,-1.198,-31.478,3.3,17.035,23
0.6981,-0.5839,-0.2817,0.3036,-0.1992,-0.7807,-0.0292,0.788,0.818,-1.148,-31.478,3.3,17.035,23
0.7029,-0.5809,-0.2812,0.2987,-0.2651,-0.8071,-0.0693,0.766,0.764,-1.13,-31.478,3.3,17.035,23
0.7266,-0.5672,-0.2751,0.2728,-0.2514,-0.9765,-0.0517,0.108,0.825,-0.332,29.258,0.75,11.185,23
0.7277,-0.5686,-0.2723,0.2698,-0.2402,-1.0146,-0.0507,0.01,0.879,-0.228,29.258,0.75,11.185,23
0.7283,-0.5705,-0.2693,0.2671,-0.2353,-1.0507,-0.0551,-0.096,0.899,-0.111,29.258,0.75,11.185,23
0.7289,-0.5723,-0.2665,0.2644,-0.2124,-1.0961,-0.0551,-0.204,0.874,-0.009,29.258,0.75,11.185,23
0.7291,-0.5745,-0.2638,0.262,-0.205,-1.1269,-0.041,-0.29,0.829,0.072,29.258,0.75,11.185,23
0.729,-0.5768,-0.2612,0.2598,-0.1987,-1.1381,-0.0234,-0.339,0.772,0.114,29.258,0.75,11.185,23
0.7287,-0.579,-0.2589,0.2578,-0.1855,-1.1499,-0.0009,-0.339,0.675,0.099,29.258,0.75,11.185,23
0.7285,-0.5809,-0.2571,0.2561,-0.1586,-1.1669,0.0366,-0.312,0.567,0.074,29.258,0.75,11.185,23
0.728,-0.5829,-0.2554,0.2546,-0.1171,-1.2114,0.083,-0.341,0.525,0.11,29.258,0.75,11.185,23
0.727,-0.5856,-0.2533,0.2533,-0.0966,-1.3374,0.0786,-0.477,0.553,0.256,29.258,0.75,11.185,23
0.7256,-0.5887,-0.2511,0.2526,-0.1,-1.4726,0.0327,-0.572,0.506,0.397,29.258,0.75,11.185,23
0.7237,-0.5916,-0.2494,0.2526,-0.0966,-1.5683,0.0278,-0.583,0.3,0.454,29.258,0.75,11.185,23
0.7215,-0.5942,-0.2488,0.2534,-0.0644,-1.5537,0.0541,-0.58,0.031,0.436,29.258,0.75,11.185,23
0.7191,-0.5965,-0.2491,0.2547,-0.0161,-1.5004,0.0888,-0.581,-0.218,0.399,29.258,0.75,11.185,23
0.7105,-0.6021,-0.2537,0.2611,0.0649,-1.2246,0.2612,-0.643,-0.59,0.38,25.358,3.6,6.985,23
0.707,-0.6045,-0.2553,0.2633,0.0815,-1.1582,0.2817,-0.767,-0.55,0.435,25.358,3.6,6.985,23
0.703,-0.6076,-0.2568,0.2655,0.0751,-1.1225,0.2578,-0.909,-0.551,0.513,25.358,3.6,6.985,23
0.6985,-0.6109,-0.2585,0.2683,0.038,-1.1533,0.206,-1.004,-0.651,0.615,25.358,3.6,6.985,23
0.6933,-0.614,-0.2608,0.2722,-0.0195,-1.1948,0.1562,-1.025,-0.929,0.726,25.358,3.6,6.985,23
0.6876,-0.6165,-0.2641,0.2777,-0.0644,-1.2587,0.1181,-0.959,-1.337,0.828,25.358,3.6,6.985,23
0.6814,-0.6181,-0.2684,0.2851,-0.081,-1.331,0.0932,-0.86,-1.81,0.952,25.358,3.6,6.985,23
0.6746,-0.6188,-0.2738,0.2947,-0.0854,-1.3857,0.0571,-0.746,-2.315,1.091,25.358,3.6,6.985,23
0.6673,-0.6182,-0.2804,0.3063,-0.0761,-1.3833,0.0351,-0.606,-2.856,1.186,25.358,3.6,6.985,23
0.6595,-0.6161,-0.2883,0.3196,-0.0507,-1.3657,0.0595,-0.442,-3.377,1.208,25.358,3.6,6.985,23
0.6512,-0.6129,-0.2969,0.3345,-0.0146,-1.3662,0.0883,-0.299,-3.78,1.297,25.358,3.6,6.985,23
0.6423,-0.609,-0.3058,0.3507,0.0175,-1.3227,0.1323,-0.221,-4.063,1.425,25.358,3.6,6.985,23
0.6328,-0.6044,-0.3146,0.3675,0.0361,-1.2622,0.1689,-0.159,-4.224,1.513,25.358,3.6,6.985,23
0.623,-0.5994,-0.3233,0.3846,0.0454,-1.2153,0.2021,-0.116,-4.293,1.583,25.358,3.6,6.985,23
0.6129,-0.594,-0.3313,0.4018,0.0668,-1.1572,0.2226,-0.045,-4.274,1.666,25.358,3.6,6.985,23
0.6027,-0.5885,-0.3387,0.4191,0.0781,-1.0854,0.2416,0.021,-4.215,1.756,25.358,3.6,6.985,23
0.5926,-0.5824,-0.3454,0.436,0.1235,-1.0292,0.2407,0.074,-4.112,1.831,25.358,3.6,6.985,23
0.5827,-0.5764,-0.3511,0.4525,0.1391,-0.9799,0.2465,0.126,-3.92,1.886,25.358,3.6,6.985,23
0.573,-0.5709,-0.3557,0.468,0.1503,-0.9311,0.2392,0.144,-3.604,1.927,22.508,17.7,14.335,23
0.5637,-0.5662,-0.3591,0.4822,0.1464,-0.8754,0.2158,0.136,-3.199,1.934,22.508,17.7,14.335,23
0.555,-0.5625,-0.3613,0.4949,0.123,-0.8701,0.1953,0.095,-2.741,1.922,22.508,17.7,14.335,23
0.5384,-0.5584,-0.3618,0.5169,-0.0048,-0.9013,0.0634,0.08,-1.988,1.977,22.508,17.7,14.335,23
0.5306,-0.5569,-0.361,0.5271,-0.059,-0.9072,0.0063,0.144,-1.824,2.021,22.508,17.7,14.335,23
0.5228,-0.5554,-0.3595,0.5373,-0.0839,-0.9135,-0.0307,0.249,-1.769,2.066,22.508,17.7,14.335,23
0.5151,-0.5537,-0.3577,0.5477,-0.0874,-0.9135,-0.06,0.346,-1.766,2.108,22.508,17.7,14.335,23
0.5075,-0.5517,-0.3552,0.5583,-0.0654,-0.8886,-0.0688,0.422,-1.742,2.142,22.508,17.7,14.335,23
0.5,-0.5496,-0.3522,0.569,-0.0405,-0.8876,-0.0668,0.48,-1.697,2.166,22.508,17.7,14.335,23
0.4925,-0.5477,-0.3488,0.5793,-0.0092,-0.8681,-0.0561,0.51,-1.581,2.199,22.508,17.7,14.335,23
0.4854,-0.5462,-0.3447,0.5891,0.0063,-0.8344,-0.0512,0.542,-1.389,2.198,22.508,17.7,14.335,23
0.4789,-0.5451,-0.3402,0.598,0.0224,-0.7998,-0.0498,0.547,-1.166,2.123,22.508,17.7,14.335,23
0.4728,-0.5445,-0.3355,0.606,0.017,-0.7817,-0.0546,0.533,-0.924,2.032,22.508,17.7,14.335,23
0.4674,-0.5445,-0.3304,0.613,0.0117,-0.7607,-0.0532,0.509,-0.662,1.939,22.508,17.7,14.335,23
0.4625,-0.5451,-0.325,0.619,0.0078,-0.7465,-0.0576,0.487,-0.417,1.853,22.508,17.7,14.335,23
0.4581,-0.5462,-0.3194,0.6242,0.0004,-0.7319,-0.059,0.459,-0.196,1.755,22.508,17.7,14.335,23
0.4543,-0.5478,-0.3138,0.6284,-0.0107,-0.7187,-0.0478,0.426,0,1.635,22.508,17.7,14.335,23
0.451,-0.5497,-0.3082,0.6318,-0.0346,-0.7216,-0.0419,0.382,0.184,1.497,22.508,17.7,14.335,23
0.4483,-0.5521,-0.3028,0.6343,-0.0585,-0.7216,-0.0507,0.339,0.345,1.367,22.508,17.7,14.335,23
0.4459,-0.5546,-0.2976,0.6363,-0.0903,-0.7304,-0.0478,0.305,0.453,1.234,-24.578,-30.436,5.785,23
0.444,-0.5572,-0.2926,0.6377,-0.1181,-0.7646,-0.0498,0.279,0.51,1.104,-24.578,-30.436,5.785,23
0.4424,-0.5596,-0.288,0.6388,-0.1318,-0.8095,-0.0366,0.272,0.514,0.992,-24.578,-30.436,5.785,23
0.4411,-0.5617,-0.2838,0.6397,-0.1406,-0.8408,-0.0234,0.268,0.494,0.871,-24.578,-30.436,5.785,23
0.4402,-0.5636,-0.2799,0.6403,-0.1411,-0.871,0.0087,0.267,0.471,0.734,-24.578,-30.436,5.785,23
0.4399,-0.5654,-0.277,0.6402,-0.1328,-0.893,0.0473,0.246,0.49,0.603,-24.578,-30.436,5.785,23
0.4406,-0.5691,-0.2721,0.6386,-0.1176,-0.9331,0.1186,0.154,0.63,0.346,-24.578,-30.436,5.785,23
0.4414,-0.5713,-0.2702,0.6369,-0.1235,-0.9526,0.1435,0.086,0.738,0.219,-24.578,-30.436,5.785,23
0.4427,-0.5738,-0.2686,0.6343,-0.1411,-0.958,0.166,0.007,0.874,0.075,-24.578,-30.436,5.785,23
0.4443,-0.5767,-0.2673,0.6311,-0.1674,-0.9667,0.1669,-0.06,0.983,-0.069,-24.578,-30.436,5.785,23
0.4464,-0.5795,-0.2665,0.6275,-0.1992,-0.9819,0.1772,-0.083,1.008,-0.225,-24.578,-30.436,5.785,23
0.4489,-0.5817,-0.2661,0.6238,-0.2392,-0.978,0.1879,-0.056,0.936,-0.389,-24.578,-30.436,5.785,23
0.4518,-0.5836,-0.2661,0.6199,-0.2568,-0.9707,0.2397,-0.052,0.903,-0.543,-24.578,-30.436,5.785,23
0.455,-0.586,-0.2663,0.6152,-0.2675,-1.0043,0.2817,-0.149,1.059,-0.643,-24.578,-30.436,5.785,23
0.4578,-0.5899,-0.2661,0.6095,-0.3159,-1.1303,0.2543,-0.331,1.352,-0.649,-24.578,-30.436,5.785,23
0.4603,-0.5946,-0.266,0.603,-0.4038,-1.2968,0.1645,-0.474,1.533,-0.643,-24.578,-30.436,5.785,23
0.4628,-0.5989,-0.2662,0.5967,-0.4946,-1.3798,0.0815,-0.471,1.427,-0.723,-24.578,-30.436,5.785,23
0.4661,-0.6018,-0.2672,0.5908,-0.5522,-1.3935,0.0688,-0.329,1.177,-0.933,-24.578,-30.436,5.785,23
0.4699,-0.6034,-0.2691,0.5852,-0.541,-1.4067,0.082,-0.21,0.922,-1.137,-24.578,-30.436,5.785,23
0.4738,-0.6043,-0.2715,0.5801,-0.5063,-1.4096,0.1171,-0.167,0.73,-1.231,-17.828,-22.636,0.385,23
0.4778,-0.6048,-0.2745,0.5748,-0.4702,-1.3515,0.1308,-0.204,0.639,-1.34,-17.828,-22.636,0.385,23
0.4821,-0.6047,-0.2785,0.5693,-0.4101,-1.267,0.1328,-0.235,0.534,-1.557,-17.828,-22.636,0.385,23
0.487,-0.6038,-0.2834,0.5637,-0.3476,-1.1533,0.166,-0.209,0.374,-1.798,-17.828,-22.636,0.385,23
0.4921,-0.6023,-0.289,0.558,-0.267,-1.0502,0.2387,-0.206,0.286,-1.949,-17.828,-22.636,0.385,23
0.4975,-0.6009,-0.2946,0.5517,-0.1909,-0.9829,0.3183,-0.273,0.422,-1.981,-17.828,-22.636,0.385,23
0.5029,-0.6007,-0.2997,0.5443,-0.1679,-0.9672,0.3417,-0.421,0.726,-1.944,-17.828,-22.636,0.385,23
0.5079,-0.6015,-0.3043,0.5361,-0.2299,-1.0117,0.289,-0.568,0.982,-1.885,-17.828,-22.636,0.385,23
0.5123,-0.6028,-0.3088,0.5278,-0.3154,-1.0747,0.1928,-0.612,0.978,-1.839,-17.828,-22.636,0.385,23
0.5194,-0.6015,-0.3198,0.5156,-0.3359,-1.1088,0.0751,-0.389,0.051,-1.749,-17.828,-22.636,0.385,23
0.5224,-0.5981,-0.3263,0.5126,-0.2333,-1.1015,0.0981,-0.152,-0.487,-1.674,-17.828,-22.636,0.385,23
0.5255,-0.5932,-0.333,0.5108,-0.0776,-1.0712,0.1552,0.045,-0.809,-1.598,-17.828,-22.636,0.385,23
0.5288,-0.5878,-0.3394,0.5094,0.0756,-1.0292,0.2055,0.169,-0.839,-1.532,-17.828,-22.636,0.385,23
0.5325,-0.5828,-0.345,0.5075,0.1826,-1.018,0.2509,0.22,-0.624,-1.479,-17.828,-22.636,0.385,23
0.5421,-0.5754,-0.3528,0.5003,0.2622,-0.9775,0.3281,0.232,0.244,-1.454,-17.828,-22.636,0.385,23
0.5849,-0.5784,-0.3467,0.4505,-0.0063,-0.9946,0.1997,0.282,2.297,-1.318,29.258,-25.936,11.185,23
0.5925,-0.5802,-0.3429,0.441,-0.0532,-0.9809,0.1616,0.332,2.323,-1.238,29.258,-25.936,11.185,23
0.6068,-0.5836,-0.3344,0.4233,-0.1547,-0.9887,0.1118,0.41,2.199,-1.074,29.258,-25.936,11.185,23
0.6132,-0.585,-0.3301,0.4154,-0.1879,-0.9902,0.0922,0.431,2.055,-0.988,29.258,-25.936,11.185,23
0.6192,-0.586,-0.3261,0.4083,-0.2216,-1.0004,0.0673,0.468,1.856,-0.9,29.258,-25.936,11.185,23
0.6247,-0.5865,-0.3223,0.4022,-0.2158,-1.0107,0.059,0.533,1.637,-0.82,29.258,-25.936,11.185,23
0.63,-0.5865,-0.3187,0.3967,-0.2045,-0.997,0.0722,0.589,1.472,-0.764,29.258,-25.936,11.185,23
0.6351,-0.5862,-0.3153,0.3917,-0.1728,-0.9843,0.0717,0.605,1.366,-0.726,29.258,-25.936,11.185,23
0.6398,-0.5859,-0.3121,0.3869,-0.1547,-0.9741,0.0712,0.582,1.28,-0.693,29.258,-25.936,11.185,23
0.6487,-0.5854,-0.3061,0.3777,-0.164,-0.9335,0.0805,0.51,1.205,-0.643,29.258,-25.936,11.185,23
0.6527,-0.5853,-0.3031,0.3733,-0.1801,-0.9125,0.0981,0.467,1.182,-0.6,29.258,-25.936,11.185,23
0.6565,-0.5854,-0.3,0.3689,-0.1816,-0.8813,0.101,0.414,1.169,-0.563,29.258,-25.936,11.185,23
0.6601,-0.5856,-0.2972,0.3644,-0.1757,-0.8662,0.1074,0.352,1.157,-0.538,29.258,-25.936,11.185,23
0.6635,-0.5859,-0.2945,0.36,-0.1821,-0.8339,0.0991,0.293,1.133,-0.506,29.258,-25.936,11.185,23
0.6665,-0.5863,-0.292,0.3558,-0.2001,-0.8222,0.0976,0.239,1.084,-0.471,29.258,-25.936,11.185,23
0.6692,-0.5869,-0.2896,0.3517,-0.2045,-0.8144,0.0952,0.184,1.027,-0.433,29.258,-25.936,11.185,23
0.6734,-0.5881,-0.2857,0.3448,-0.2416,-0.8286,0.0556,0.079,0.787,-0.325,23.258,-31.036,-0.214,23
0.6749,-0.5885,-0.2843,0.3423,-0.2416,-0.8422,0.0458,0.07,0.622,-0.268,23.258,-31.036,-0.214,23
0.676,-0.5889,-0.2833,0.3403,-0.2324,-0.8598,0.0615,0.048,0.467,-0.216,23.258,-31.036,-0.214,23
0.6766,-0.5894,-0.2824,0.339,-0.2148,-0.8745,0.0634,0.013,0.356,-0.161,23.258,-31.036,-0.214,23
0.6769,-0.59,-0.2816,0.338,-0.2026,-0.9082,0.0541,-0.026,0.265,-0.099,23.258,-31.036,-0.214,23
0.6769,-0.5906,-0.2811,0.3374,-0.2016,-0.9316,0.0415,-0.052,0.173,-0.058,23.258,-31.036,-0.214,23
0.6766,-0.5911,-0.2809,0.3371,-0.1933,-0.9506,0.0517,-0.072,0.075,-0.031,23.258,-31.036,-0.214,23
0.6762,-0.5916,-0.2809,0.3372,-0.1821,-0.9545,0.0615,-0.076,-0.004,-0.007,23.258,-31.036,-0.214,23
0.6757,-0.5921,-0.281,0.3373,-0.1528,-0.9462,0.0708,-0.107,-0.027,0.019,23.258,-31.036,-0.214,23
0.675,-0.5928,-0.281,0.3374,-0.1289,-0.9687,0.0922,-0.166,-0.015,0.065,23.258,-31.036,-0.214,23
0.6741,-0.5938,-0.281,0.3375,-0.1196,-0.9863,0.0888,-0.226,0,0.106,23.258,-31.036,-0.214,23
0.6729,-0.595,-0.2809,0.3376,-0.1127,-1.0004,0.0991,-0.286,0.007,0.142,23.258,-31.036,-0.214,23
0.6716,-0.5965,-0.2808,0.3378,-0.1,-1.019,0.1079,-0.339,0.021,0.174,23.258,-31.036,-0.214,23
0.6702,-0.5982,-0.2806,0.3378,-0.0869,-1.0175,0.1201,-0.392,0.042,0.213,23.258,-31.036,-0.214,23
0.6665,-0.6028,-0.2796,0.3378,-0.0815,-1.0942,0.1069,-0.556,0.168,0.35,23.258,-31.036,-0.214,23
0.6642,-0.6059,-0.2786,0.3376,-0.0957,-1.1752,0.0732,-0.654,0.257,0.446,23.258,-31.036,-0.214,23
0.6617,-0.6092,-0.2773,0.3374,-0.1127,-1.2299,0.0356,-0.697,0.273,0.508,23.258,-31.036,-0.214,23
0.6591,-0.6125,-0.2762,0.3376,-0.1269,-1.268,0.0097,-0.679,0.204,0.52,23.258,-31.036,-0.214,23
0.6566,-0.6152,-0.2755,0.3381,-0.1225,-1.2495,0.0024,-0.625,0.082,0.497,26.558,-24.586,-1.714,23
0.6541,-0.6175,-0.2753,0.339,-0.1069,-1.2128,0.0283,-0.56,-0.057,0.455,26.558,-24.586,-1.714,23
0.6517,-0.6194,-0.2753,0.3401,-0.0952,-1.1621,0.0678,-0.494,-0.151,0.406,26.558,-24.586,-1.714,23
0.6423,-0.6273,-0.2753,0.3435,-0.1079,-1.0034,0.1503,-0.633,-0.04,0.397,26.558,-24.586,-1.714,23
0.6394,-0.6297,-0.2754,0.3443,-0.1469,-1.0151,0.1215,-0.675,-0.092,0.406,26.558,-24.586,-1.714,23
0.6364,-0.632,-0.2757,0.3456,-0.1899,-1.0302,0.0878,-0.657,-0.241,0.437,26.558,-24.586,-1.714,23
0.6331,-0.6336,-0.2766,0.3479,-0.2172,-1.0507,0.0629,-0.59,-0.484,0.459,26.558,-24.586,-1.714,23
0.6296,-0.6346,-0.2782,0.3512,-0.2358,-1.0605,0.0424,-0.506,-0.789,0.485,26.558,-24.586,-1.714,23
0.6222,-0.634,-0.2838,0.3609,-0.2255,-1.0781,0.0395,-0.326,-1.361,0.53,26.558,-24.586,-1.714,23
0.6182,-0.6327,-0.2871,0.3672,-0.2197,-1.0761,0.0512,-0.254,-1.585,0.552,26.558,-24.586,-1.714,23
0.6141,-0.6309,-0.2911,0.374,-0.2011,-1.0815,0.0703,-0.197,-1.786,0.563,26.558,-24.586,-1.714,23
0.6099,-0.6286,-0.2953,0.3815,-0.1899,-1.0585,0.0639,-0.145,-1.936,0.568,26.558,-24.586,-1.714,23
0.6055,-0.6258,-0.2997,0.3894,-0.1704,-1.041,0.0839,-0.099,-2.083,0.582,26.558,-24.586,-1.714,23
0.601,-0.6225,-0.3044,0.3979,-0.1362,-1.02,0.0805,-0.038,-2.223,0.6,26.558,-24.586,-1.714,23
0.592,-0.6145,-0.3142,0.4159,-0.0722,-0.9565,0.1005,0.091,-2.41,0.639,26.558,-24.586,-1.714,23
0.5874,-0.6103,-0.3189,0.425,-0.0385,-0.9379,0.0976,0.108,-2.389,0.665,32.108,-16.486,2.935,23
0.5828,-0.6062,-0.3231,0.4338,-0.019,-0.9199,0.0859,0.103,-2.279,0.713,32.108,-16.486,2.935,23
0.5781,-0.6026,-0.327,0.4422,-0.0356,-0.9331,0.0458,0.076,-2.153,0.755,32.108,-16.486,2.935,23
0.5735,-0.5991,-0.3304,0.4504,-0.0527,-0.9526,0.017,0.081,-2.053,0.781,32.108,-16.486,2.935,23
0.5687,-0.5959,-0.3334,0.4583,-0.0917,-1.0043,-0.02,0.095,-1.969,0.823,32.108,-16.486,2.935,23
0.5366,-0.5712,-0.3449,0.5164,-0.0117,-1.1933,-0.1044,0.349,-1.55,1.007,32.108,-16.486,2.935,23
0.5327,-0.5686,-0.3448,0.5233,0.0014,-1.2128,-0.1215,0.34,-1.361,0.989,32.108,-16.486,2.935,23
0.5294,-0.5663,-0.3443,0.5295,0.0107,-1.2148,-0.0957,0.355,-1.168,0.946,32.108,-16.486,2.935,23
0.5265,-0.5646,-0.3433,0.5348,0.0527,-1.2006,-0.0566,0.33,-0.911,0.891,32.108,-16.486,2.935,23
0.5241,-0.5637,-0.3419,0.539,0.0766,-1.1796,-0.0258,0.276,-0.599,0.819,32.108,-16.486,2.935,23
0.5223,-0.5636,-0.3401,0.5419,0.0957,-1.1474,-0.0058,0.207,-0.277,0.731,32.108,-16.486,2.935,23
0.5211,-0.5644,-0.3379,0.5437,0.102,-1.1108,0.0112,0.146,0.029,0.633,32.108,-16.486,2.935,23
0.5212,-0.5699,-0.3314,0.5418,0.0161,-1.0336,0.0502,0.012,0.702,0.349,-17.828,-8.086,-0.964,23
0.5228,-0.5745,-0.3269,0.5381,-0.0209,-0.9711,0.0639,-0.004,0.779,0.193,-17.828,-8.086,-0.964,23
0.5237,-0.5765,-0.325,0.5362,-0.0424,-0.9501,0.0595,-0.005,0.714,0.139,-17.828,-8.086,-0.964,23
0.5246,-0.5781,-0.3235,0.5345,-0.0507,-0.9282,0.0761,0.002,0.61,0.093,-17.828,-8.086,-0.964,23
0.5254,-0.5793,-0.3223,0.5331,-0.0561,-0.9125,0.0854,0.014,0.499,0.061,-17.828,-8.086,-0.964,23
0.5262,-0.5802,-0.3215,0.532,-0.0522,-0.9018,0.083,0.024,0.376,0.035,-17.828,-8.086,-0.964,23
0.5266,-0.5808,-0.3207,0.5314,-0.0502,-0.8793,0.0937,0.028,0.25,0.016,-17.828,-8.086,-0.964,23
0.527,-0.5812,-0.32,0.5309,-0.0385,-0.8745,0.0893,0.02,0.08,0.004,-17.828,-8.086,-0.964,23
0.5267,-0.5816,-0.3209,0.5302,-0.0913,-1.018,0.0039,-0.047,-0.076,0.052,-17.828,-8.086,-0.964,23
0.5263,-0.5814,-0.3216,0.5304,-0.0869,-1.0659,-0.0107,-0.033,-0.173,0.03,-17.828,-8.086,-0.964,23
0.5259,-0.5808,-0.3223,0.531,-0.0883,-1.1093,-0.0214,-0.026,-0.232,-0.002,-17.828,-8.086,-0.964,23
0.5255,-0.5803,-0.3231,0.5315,-0.0722,-1.1528,-0.0126,-0.049,-0.215,-0.034,-17.828,-8.086,-0.964,23
0.5251,-0.58,-0.3239,0.5317,-0.0712,-1.1987,-0.02,-0.091,-0.172,-0.063,-17.828,-8.086,-0.964,23
0.525,-0.5798,-0.325,0.5315,-0.0668,-1.2197,-0.0332,-0.117,-0.127,-0.138,-17.828,-8.086,-0.964,23
0.5251,-0.5795,-0.3262,0.5308,-0.0742,-1.207,-0.0156,-0.133,-0.079,-0.26,-17.828,-8.086,-0.964,23
0.5257,-0.5793,-0.3277,0.5296,-0.0644,-1.186,0.0146,-0.159,-0.007,-0.381,-17.828,-8.086,-0.964,23
0.5265,-0.5792,-0.3294,0.5278,-0.062,-1.144,0.0463,-0.198,0.088,-0.504,-14.678,-5.686,-2.614,23
0.5279,-0.5792,-0.3316,0.5251,-0.0615,-1.0908,0.0595,-0.242,0.179,-0.624,-14.678,-5.686,-2.614,23
0.5295,-0.5793,-0.334,0.5219,-0.0493,-1.0107,0.0986,-0.277,0.257,-0.717,-14.678,-5.686,-2.614,23
0.5331,-0.5806,-0.3384,0.5138,-0.0444,-0.873,0.1499,-0.431,0.503,-0.839,-14.678,-5.686,-2.614,23
0.5348,-0.5819,-0.3406,0.5091,-0.0703,-0.8134,0.1284,-0.509,0.591,-0.887,-14.678,-5.686,-2.614,23
0.5366,-0.5831,-0.3431,0.5042,-0.1,-0.7739,0.1123,-0.519,0.574,-0.93,-14.678,-5.686,-2.614,23
0.5383,-0.5838,-0.3458,0.4995,-0.1064,-0.7192,0.1093,-0.485,0.453,-0.986,-14.678,-5.686,-2.614,23
0.54,-0.5841,-0.3489,0.4952,-0.1162,-0.6816,0.121,-0.454,0.317,-1.004,-14.678,-5.686,-2.614,23
0.5414,-0.5842,-0.3522,0.4913,-0.123,-0.6582,0.1264,-0.453,0.221,-0.971,-14.678,-5.686,-2.614,23
0.5425,-0.5841,-0.3555,0.4877,-0.1381,-0.6689,0.1088,-0.455,0.139,-0.904,-14.678,-5.686,-2.614,23
